ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
0.18,-0.32,-0.95,-5.18,1.54,2.87,0,0,0,30/12/2022 03:18:57
0.18,-0.35,-0.92,0.28,-2.31,4.83,2,2,0,30/12/2022 03:18:57
0.15,-0.36,-0.92,0.63,-21.56,13.93,5,0,0,30/12/2022 03:18:57
0.19,-0.37,-0.88,-15.33,2.73,-3.29,0,1,4,30/12/2022 03:18:57
0.12,-0.39,-0.85,-23.17,3.78,-12.53,0,0,2,30/12/2022 03:18:57
0.08,-0.24,-1.07,-25.69,3.92,1.26,0,0,0,30/12/2022 03:18:57
0.14,-0.23,-1.03,-30.38,1.33,0.49,0,0,0,30/12/2022 03:18:58
0.14,-0.20,-0.97,-27.58,-1.05,3.71,5,0,0,30/12/2022 03:18:58
0.25,-0.16,-0.93,-7.07,0.21,-9.59,0,0,4,30/12/2022 03:18:58
0.05,-0.55,-1.04,-27.44,-13.44,5.60,3,0,0,30/12/2022 03:18:58
0.10,-0.15,-0.94,-60.34,-13.72,49.00,0,0,0,30/12/2022 03:18:58
0.05,0.13,-0.83,-55.37,-15.33,59.71,0,0,0,30/12/2022 03:18:58
0.08,0.25,-0.82,-10.15,-6.79,48.93,0,0,0,30/12/2022 03:18:58
0.05,0.21,-0.99,-29.75,17.29,14.84,0,0,0,30/12/2022 03:18:58
0.10,0.17,-1.04,21.84,10.01,15.47,0,0,0,30/12/2022 03:18:58
0.14,0.14,-1.06,19.04,1.54,-4.83,0,0,0,30/12/2022 03:18:58
0.07,-0.01,-0.99,31.92,-6.93,4.76,0,1,0,30/12/2022 03:18:59
0.07,0.04,-1.03,-8.82,-5.95,1.12,0,0,0,30/12/2022 03:18:59
0.11,0.15,-1.03,-10.01,-11.41,0.98,0,1,0,30/12/2022 03:18:59
0.38,-0.14,-0.96,30.94,5.53,-49.21,1,0,0,30/12/2022 03:18:59
0.29,0.15,-0.97,-9.66,-13.09,-2.03,0,0,3,30/12/2022 03:18:59
-0.18,-0.02,-1.02,-46.76,2.73,54.67,0,0,8,30/12/2022 03:18:59
0.38,0.16,-0.96,-18.06,-4.34,-19.18,4,5,4,30/12/2022 03:18:59
0.10,-0.24,-1.11,42.28,13.79,-28.84,0,0,0,30/12/2022 03:18:59
-0.10,-0.41,-1.04,3.36,2.59,10.15,1,0,3,30/12/2022 03:18:59
-0.11,-0.02,-1.04,-48.16,0.14,59.99,0,0,0,30/12/2022 03:19:00
0.33,0.06,-0.92,-60.90,-3.71,6.23,3,0,3,30/12/2022 03:19:00
0.47,0.15,-0.89,-36.47,15.61,-42.35,0,0,0,30/12/2022 03:19:00
0.35,-0.09,-0.95,14.63,17.15,-61.04,0,0,1,30/12/2022 03:19:00
0.28,-0.10,-1.11,54.04,7.42,-57.61,2,0,0,30/12/2022 03:19:00
0.02,0.06,-1.06,-0.35,-0.91,35.91,1,0,0,30/12/2022 03:19:01
0.21,-0.16,-1.01,2.31,20.09,-24.29,0,0,0,30/12/2022 03:19:01
0.13,-0.11,-1.08,11.13,15.12,19.18,0,0,0,30/12/2022 03:19:01
0.14,0.13,-1.08,-15.89,-1.05,4.27,0,0,0,30/12/2022 03:19:01
0.08,0.27,-0.92,54.39,-22.19,44.24,2,2,1,30/12/2022 03:19:01
0.31,0.29,-0.92,-17.08,-8.75,15.82,0,4,0,30/12/2022 03:19:02
0.14,-0.00,-1.02,-11.13,0.56,-19.25,0,1,0,30/12/2022 03:19:02
0.13,0.07,-1.00,-7.56,-2.10,-6.72,0,0,0,30/12/2022 03:19:02
0.18,0.12,-1.00,13.65,-4.90,-5.74,0,1,0,30/12/2022 03:19:02
-0.02,-0.06,-1.03,1.33,-25.27,52.57,0,0,2,30/12/2022 03:19:02
0.00,-0.04,-0.99,90.72,-17.57,10.36,0,0,0,30/12/2022 03:19:02
0.08,-0.06,-1.09,26.39,11.41,62.44,0,5,0,30/12/2022 03:19:02
0.15,-0.03,-0.91,30.17,12.32,-43.54,0,0,0,30/12/2022 03:19:02
0.17,-0.15,-0.90,-5.25,0.21,-28.21,0,0,0,30/12/2022 03:19:02
0.17,-0.08,-0.90,-48.02,10.71,-4.97,0,4,9,30/12/2022 03:19:02
0.19,0.07,-0.99,-38.08,-4.62,4.62,1,1,3,30/12/2022 03:19:02
0.12,-0.09,-0.95,-17.78,-8.82,-4.62,0,0,0,30/12/2022 03:19:02
0.06,-0.03,-1.00,-47.18,-8.68,-17.71,1,0,0,30/12/2022 03:19:02
0.04,0.09,-1.05,-43.96,-16.10,22.33,0,0,0,30/12/2022 03:19:02
0.04,0.01,-0.91,-17.78,-3.08,12.25,0,1,0,30/12/2022 03:19:02
0.13,0.24,-1.09,25.55,-4.76,14.35,0,0,0,30/12/2022 03:19:03
0.09,-0.05,-1.06,112.77,-2.80,12.53,0,0,3,30/12/2022 03:19:03
0.04,-0.31,-0.95,19.67,-12.04,10.36,0,0,2,30/12/2022 03:19:03
0.05,-0.13,-1.06,-5.60,-1.40,2.94,10,9,0,30/12/2022 03:19:03
0.12,-0.12,-1.05,-27.23,-2.87,-5.81,3,0,0,30/12/2022 03:19:03
0.05,0.09,-1.02,16.87,-18.34,-6.23,0,0,0,30/12/2022 03:19:03
-0.02,-0.18,-1.03,8.82,-6.72,15.40,0,5,7,30/12/2022 03:19:03
0.10,-0.15,-1.00,-7.14,-9.59,-16.52,0,0,318,30/12/2022 03:19:04
-0.02,0.27,-0.95,-68.95,-4.97,-34.30,0,0,426,30/12/2022 03:19:04
-0.04,0.24,-0.91,-19.04,-16.66,-45.22,0,0,404,30/12/2022 03:19:04
-0.08,0.35,-0.96,-11.62,-14.56,-25.90,0,0,397,30/12/2022 03:19:04
-0.09,0.28,-0.92,-31.78,27.65,54.39,1,0,402,30/12/2022 03:19:04
0.02,0.48,-0.93,25.41,-6.79,0.70,0,0,223,30/12/2022 03:19:04
-0.01,0.42,-0.90,47.53,-4.13,-17.78,0,0,0,30/12/2022 03:19:05
-0.04,0.40,-1.00,21.35,-19.95,2.66,0,0,0,30/12/2022 03:19:05
-0.03,0.19,-0.96,12.04,-8.19,-2.66,0,0,0,30/12/2022 03:19:05
-0.04,0.30,-0.97,-4.20,4.41,5.53,0,1,0,30/12/2022 03:19:05
-0.06,0.28,-1.00,-3.22,-1.33,-5.67,0,277,0,30/12/2022 03:19:05
-0.06,0.27,-0.90,-6.44,-5.32,-1.82,0,581,196,30/12/2022 03:19:05
-0.04,0.36,-0.90,32.90,2.87,6.09,0,294,0,30/12/2022 03:19:05
-0.03,0.26,-0.93,23.38,0.77,-3.29,0,0,0,30/12/2022 03:19:05
-0.04,0.28,-0.96,5.88,-1.05,-6.93,0,424,103,30/12/2022 03:19:05
-0.03,0.17,-0.95,2.80,-11.34,4.27,1,520,164,30/12/2022 03:19:05
-0.06,0.33,-0.97,-19.32,10.92,3.22,0,0,0,30/12/2022 03:19:05
-0.06,0.25,-1.04,3.29,0.42,-8.82,0,0,0,30/12/2022 03:19:05
-0.05,0.20,-0.95,-10.36,2.17,-1.05,0,257,0,30/12/2022 03:19:05
-0.02,0.35,-0.91,-3.08,5.32,2.80,2,0,4,30/12/2022 03:19:05
-0.03,0.23,-1.00,2.73,1.12,0.07,0,2,0,30/12/2022 03:19:05
-0.05,0.24,-0.96,-28.21,3.50,0.84,0,2,5,30/12/2022 03:19:05
-0.00,0.34,-0.96,-7.70,-2.38,-2.45,0,136,4,30/12/2022 03:19:06
-0.07,0.25,-1.00,-13.30,-2.38,6.30,0,328,5,30/12/2022 03:19:06
-0.00,0.31,-0.88,-0.91,-8.61,9.38,0,339,3,30/12/2022 03:19:06
-0.03,0.26,-0.99,-0.42,-3.01,18.13,12,293,0,30/12/2022 03:19:06
-0.03,0.37,-0.89,14.63,13.30,5.25,1,322,1,30/12/2022 03:19:06
-0.01,0.38,-0.80,45.85,19.04,1.19,0,335,1,30/12/2022 03:19:06
-0.00,0.27,-0.96,59.15,21.07,-3.15,0,358,0,30/12/2022 03:19:06
0.00,0.06,-1.04,61.39,-8.61,10.22,0,449,0,30/12/2022 03:19:06
0.00,0.05,-1.02,67.76,-20.86,36.40,0,405,0,30/12/2022 03:19:06
0.00,0.07,-1.06,-27.51,3.01,-2.59,0,357,0,30/12/2022 03:19:06
-0.00,0.07,-1.05,-5.18,2.73,3.01,2,353,2,30/12/2022 03:19:06
0.00,0.07,-0.98,-14.91,23.10,-11.90,1,366,0,30/12/2022 03:19:06
0.03,0.15,-1.00,16.94,1.05,-20.02,2,372,0,30/12/2022 03:19:06
0.05,0.05,-0.98,-2.24,8.61,-7.07,0,374,0,30/12/2022 03:19:06
0.05,0.09,-1.01,13.93,-7.35,-3.08,0,370,0,30/12/2022 03:19:07
0.03,0.08,-1.00,10.29,-0.98,-5.04,1,380,21,30/12/2022 03:19:07
0.03,0.04,-1.02,7.49,-7.35,-0.91,0,384,2,30/12/2022 03:19:07
0.03,0.03,-1.02,-9.17,-4.13,0.56,0,390,1,30/12/2022 03:19:07
0.04,0.06,-1.01,-13.30,-2.38,-1.82,0,413,29,30/12/2022 03:19:07
0.03,0.08,-0.98,-4.69,-0.35,0.84,0,404,17,30/12/2022 03:19:07
0.03,0.08,-1.02,-0.35,0.49,0.91,0,444,0,30/12/2022 03:19:07
0.03,0.09,-1.03,-3.36,0.21,-0.21,0,453,0,30/12/2022 03:19:08
0.03,0.10,-0.98,-9.17,1.61,0.21,0,403,0,30/12/2022 03:19:08
0.01,0.09,-0.98,-2.59,-7.49,1.47,2,377,0,30/12/2022 03:19:08
0.02,0.07,-1.01,-10.29,-4.13,-3.57,0,412,0,30/12/2022 03:19:08
0.03,0.13,-1.00,17.92,5.46,-4.83,0,478,0,30/12/2022 03:19:08
-0.00,0.03,-0.96,-0.56,-0.42,-0.21,0,509,1,30/12/2022 03:19:08
0.02,-0.01,-0.99,-1.54,2.45,1.61,1,517,0,30/12/2022 03:19:09
0.02,0.00,-1.00,5.88,-0.70,1.61,0,531,0,30/12/2022 03:19:09
0.03,0.00,-1.00,2.59,-0.28,1.47,0,548,28,30/12/2022 03:19:09
0.02,-0.05,-1.01,4.55,-2.03,-0.07,53,562,116,30/12/2022 03:19:09
0.03,-0.06,-1.01,5.46,-2.17,0.00,149,568,171,30/12/2022 03:19:09
0.03,-0.06,-1.01,1.26,-0.63,1.61,197,572,210,30/12/2022 03:19:09
0.03,-0.07,-1.00,3.36,-0.42,1.19,242,577,225,30/12/2022 03:19:09
0.04,-0.07,-1.00,-2.45,2.94,1.61,247,586,221,30/12/2022 03:19:09
0.04,-0.09,-1.01,-0.42,-0.35,1.19,266,587,237,30/12/2022 03:19:09
0.04,-0.09,-1.01,1.75,-1.61,2.03,263,597,247,30/12/2022 03:19:09
0.04,-0.07,-1.00,1.33,-0.91,0.07,267,600,259,30/12/2022 03:19:09
0.04,-0.09,-0.99,1.40,-1.05,0.98,276,616,294,30/12/2022 03:19:10
0.05,-0.09,-0.98,-0.21,-0.70,0.07,284,615,308,30/12/2022 03:19:10
0.04,-0.09,-1.00,0.00,-1.54,0.28,299,613,326,30/12/2022 03:19:10
0.03,-0.09,-1.00,0.28,-4.27,0.49,350,620,331,30/12/2022 03:19:10
0.03,-0.10,-0.99,-2.52,-2.10,0.07,397,607,353,30/12/2022 03:19:10
0.03,-0.09,-1.02,2.31,-3.15,1.26,426,601,360,30/12/2022 03:19:10
0.02,-0.08,-1.00,-2.80,-1.96,-0.14,454,602,363,30/12/2022 03:19:10
0.03,-0.07,-0.99,-1.26,-2.52,-0.98,472,602,352,30/12/2022 03:19:10
0.03,-0.11,-1.00,-3.01,-0.70,0.42,487,580,356,30/12/2022 03:19:10
0.03,-0.07,-1.00,-3.57,-1.75,-0.42,598,563,455,30/12/2022 03:19:11
0.03,-0.09,-0.98,-1.89,-3.08,1.40,584,560,453,30/12/2022 03:19:11
0.02,-0.09,-1.01,-0.28,-0.63,1.96,612,549,465,30/12/2022 03:19:11
-0.00,-0.09,-1.02,2.45,-6.44,7.49,560,501,422,30/12/2022 03:19:11
-0.00,-0.10,-1.01,0.42,-4.62,0.91,421,403,529,30/12/2022 03:19:11
-0.02,-0.10,-1.01,7.56,-6.16,3.43,340,291,530,30/12/2022 03:19:11
-0.00,-0.18,-1.01,14.98,8.68,5.95,0,0,397,30/12/2022 03:19:11
-0.02,-0.16,-1.00,0.98,12.95,9.52,0,0,150,30/12/2022 03:19:11
-0.01,-0.12,-0.98,-7.07,6.44,6.16,0,0,0,30/12/2022 03:19:11
0.00,-0.12,-0.98,14.49,3.64,7.70,0,0,0,30/12/2022 03:19:11
0.02,-0.19,-0.99,-12.18,10.92,-0.63,0,0,0,30/12/2022 03:19:11
0.03,-0.10,-0.97,-4.06,-6.16,7.49,0,0,0,30/12/2022 03:19:12
0.02,-0.13,-1.02,3.01,3.43,2.87,0,0,0,30/12/2022 03:19:12
0.02,-0.12,-1.04,3.71,9.87,-1.68,0,0,3,30/12/2022 03:19:12
0.01,-0.24,-1.07,-26.39,13.86,-12.67,0,2,2,30/12/2022 03:19:12
0.08,-0.03,-0.91,18.97,-9.87,2.73,0,0,0,30/12/2022 03:19:12
0.04,-0.20,-1.11,-56.00,15.40,-16.52,0,2,0,30/12/2022 03:19:12
0.05,0.14,-1.06,3.99,17.50,-6.44,0,0,2,30/12/2022 03:19:12
0.11,0.05,-1.00,-39.83,17.15,-37.03,0,0,0,30/12/2022 03:19:12
0.12,0.04,-0.82,8.40,-15.75,-3.08,0,0,0,30/12/2022 03:19:13
0.06,0.17,-0.91,22.40,-23.87,6.51,0,0,0,30/12/2022 03:19:13
0.06,-0.08,-0.95,14.28,-22.82,13.93,0,0,0,30/12/2022 03:19:13
0.04,0.01,-0.97,8.89,-12.11,8.26,0,0,0,30/12/2022 03:19:13
-0.03,-0.05,-0.99,0.63,-9.73,6.30,0,0,0,30/12/2022 03:19:13
0.05,-0.04,-1.03,-5.67,12.95,8.33,0,1,0,30/12/2022 03:19:13
-0.01,-0.08,-1.01,8.54,-12.67,-2.24,0,0,0,30/12/2022 03:19:13
0.04,-0.06,-0.97,-4.06,7.84,5.46,0,0,0,30/12/2022 03:19:13
0.02,-0.07,-1.00,2.10,6.86,0.63,0,0,0,30/12/2022 03:19:13
0.02,-0.01,-1.00,-5.18,5.11,-0.91,0,1,0,30/12/2022 03:19:13
0.03,-0.09,-1.00,1.19,-2.10,4.76,0,0,0,30/12/2022 03:19:13
0.02,-0.06,-1.01,1.68,-4.48,4.06,0,0,0,30/12/2022 03:19:13
0.00,-0.04,-0.99,3.43,5.46,1.33,0,0,0,30/12/2022 03:19:14
0.03,-0.07,-1.02,0.70,-0.07,0.91,1,0,0,30/12/2022 03:19:14
0.02,-0.05,-1.01,1.47,-0.70,0.28,0,0,0,30/12/2022 03:19:14
0.00,-0.06,-0.98,-0.49,2.80,-2.66,0,0,1,30/12/2022 03:19:14
0.02,-0.08,-0.98,-1.26,-0.77,5.18,0,0,4,30/12/2022 03:19:14
0.02,-0.10,-1.00,-3.01,-0.49,-1.54,0,0,1,30/12/2022 03:19:15
0.00,-0.08,-1.02,-1.40,-3.01,0.35,0,0,0,30/12/2022 03:19:15
0.02,-0.09,-1.02,2.03,-0.63,1.75,0,0,2,30/12/2022 03:19:15
0.07,-0.05,-1.00,14.28,1.82,36.19,0,5,0,30/12/2022 03:19:15
-0.02,-0.14,-1.00,9.87,2.31,12.46,0,0,0,30/12/2022 03:19:15
