ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
0.04,0.33,-1.02,-29.68,-22.89,49.49,0,0,0,30/12/2022 03:37:26
0.11,0.37,-0.81,-34.86,0.91,33.53,0,3,0,30/12/2022 03:37:26
0.35,0.47,-0.85,-13.72,0.84,-7.91,1,0,0,30/12/2022 03:37:27
0.44,0.20,-0.78,23.59,3.29,-52.22,0,0,0,30/12/2022 03:37:27
0.42,-0.12,-0.90,73.43,5.60,-70.70,1,0,0,30/12/2022 03:37:27
0.16,-0.47,-0.99,42.63,5.25,-52.43,0,0,0,30/12/2022 03:37:27
-0.03,-0.28,-1.17,22.12,10.64,-16.73,0,0,1,30/12/2022 03:37:27
-0.14,-0.31,-1.17,18.55,-7.84,36.96,0,0,0,30/12/2022 03:37:27
-0.10,0.14,-1.17,-26.95,-17.99,63.63,0,0,0,30/12/2022 03:37:27
-0.05,0.26,-0.98,-48.30,-9.45,58.31,2,0,0,30/12/2022 03:37:27
0.19,0.32,-0.81,-56.42,-4.90,25.55,0,2,3,30/12/2022 03:37:27
0.41,0.27,-0.84,1.40,3.43,-16.38,1,0,0,30/12/2022 03:37:27
0.48,0.02,-0.94,44.03,10.71,-63.84,0,0,0,30/12/2022 03:37:27
0.25,-0.35,-0.95,69.72,5.53,-61.11,0,0,0,30/12/2022 03:37:27
-0.07,-0.33,-1.13,19.39,6.16,-16.10,0,1,0,30/12/2022 03:37:27
-0.24,-0.20,-1.14,-12.95,-10.08,45.36,0,0,0,30/12/2022 03:37:27
-0.03,0.30,-1.07,-69.65,-7.56,55.30,0,0,0,30/12/2022 03:37:27
0.04,0.35,-0.95,-33.32,-22.54,41.23,0,0,0,30/12/2022 03:37:27
0.24,0.29,-0.93,-16.45,-10.43,9.03,0,0,0,30/12/2022 03:37:27
0.40,0.10,-0.85,30.31,-2.45,-26.04,0,0,0,30/12/2022 03:37:28
0.31,-0.13,-0.92,82.32,1.05,-52.43,1,0,0,30/12/2022 03:37:28
0.05,-0.52,-1.05,55.58,-6.44,-23.17,0,0,0,30/12/2022 03:37:28
0.01,-0.08,-1.01,-23.66,17.36,2.87,0,0,0,30/12/2022 03:37:28
-0.17,-0.14,-1.18,0.56,-3.71,28.49,0,0,0,30/12/2022 03:37:28
0.01,0.17,-1.20,-45.01,-8.68,34.02,0,0,0,30/12/2022 03:37:28
0.05,0.18,-1.04,-93.24,-10.71,20.51,0,0,0,30/12/2022 03:37:28
0.21,0.31,-0.87,-42.42,-6.58,2.94,0,0,0,30/12/2022 03:37:28
