ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
0.75,-0.46,-0.47,-5.32,6.65,-2.45,0,0,0,21/12/2022 08:43:15
0.78,-0.48,-0.41,-5.18,-14.84,8.19,0,0,0,21/12/2022 08:43:15
0.79,-0.37,-0.43,-5.04,-75.32,58.10,0,0,0,21/12/2022 08:43:15
0.84,-0.48,-0.41,-75.32,-4.06,83.79,0,0,0,21/12/2022 08:43:15
0.95,-0.70,-0.40,-41.09,-15.47,43.96,0,0,0,21/12/2022 08:43:15
0.77,-0.64,-0.50,-123.13,-231.91,56.70,0,0,0,21/12/2022 08:43:15
0.44,-0.63,-0.68,-227.92,-186.41,90.09,0,0,0,21/12/2022 08:43:15
0.02,-0.18,-0.71,-351.05,-211.40,-4.55,0,0,0,21/12/2022 08:43:15
-0.16,0.26,-0.62,-366.17,-204.68,-120.05,0,0,0,21/12/2022 08:43:15
-0.56,0.61,-0.93,-47.11,-395.01,73.99,0,0,0,21/12/2022 08:43:15
-1.26,1.06,-0.58,62.51,104.51,-39.06,0,0,0,21/12/2022 08:43:15
-0.22,0.64,-0.57,78.47,-32.20,-29.82,0,0,0,21/12/2022 08:43:15
-0.62,0.55,-0.69,-16.17,7.91,-42.14,0,0,0,21/12/2022 08:43:15
-0.42,0.45,-0.55,-20.72,13.65,-37.24,0,0,0,21/12/2022 08:43:15
-0.35,0.70,-0.68,-48.16,27.58,-22.05,0,0,0,21/12/2022 08:43:15
-0.27,0.61,-0.63,-7.07,23.24,-12.32,0,0,0,21/12/2022 08:43:16
-0.29,0.54,-0.69,-32.83,30.66,-3.01,0,0,0,21/12/2022 08:43:16
-0.35,0.64,-0.62,14.56,38.43,-9.87,0,0,0,21/12/2022 08:43:16
-0.42,0.63,-0.63,21.77,42.35,11.27,0,0,0,21/12/2022 08:43:16
-0.35,0.83,-0.68,22.05,87.29,-11.90,0,0,0,21/12/2022 08:43:16
-0.15,0.66,-0.81,30.94,41.44,-15.96,0,0,0,21/12/2022 08:43:16
-0.09,0.48,-0.85,2.38,27.44,-13.79,0,0,0,21/12/2022 08:43:16
0.01,0.47,-0.84,-34.93,-29.33,-3.92,0,0,0,21/12/2022 08:43:16
-0.21,0.65,-0.74,-39.41,-40.67,-0.84,0,0,0,21/12/2022 08:43:16
-0.41,0.57,-0.76,28.91,0.42,-5.53,0,0,0,21/12/2022 08:43:16
-0.13,0.50,-0.75,2.59,18.34,0.98,0,0,0,21/12/2022 08:43:16
