ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
0.35,-0.32,-0.89,-10.92,-1.96,18.62,0,0,0,30/12/2022 03:28:58
0.14,-0.74,-0.92,-115.85,20.09,-68.74,0,1,0,30/12/2022 03:28:58
0.62,-0.20,-0.96,-145.11,-33.32,-37.73,4,2,0,30/12/2022 03:28:58
0.52,-0.25,-1.04,-119.21,-63.00,-63.98,0,0,0,30/12/2022 03:28:58
0.23,-0.14,-1.02,-73.50,-88.76,-17.71,0,1,1,30/12/2022 03:28:59
0.04,-0.01,-0.92,-54.04,-75.95,23.80,0,1,0,30/12/2022 03:28:59
-0.07,0.08,-0.90,-13.37,-59.29,65.66,0,0,0,30/12/2022 03:28:59
-0.06,0.19,-0.82,-12.88,-19.04,56.91,1,7,2,30/12/2022 03:28:59
0.02,0.45,-0.84,31.36,20.16,55.86,0,0,0,30/12/2022 03:28:59
0.22,0.50,-0.85,-4.48,25.69,-5.32,0,1,0,30/12/2022 03:28:59
0.07,0.39,-0.92,74.55,-7.14,-28.21,5,0,4,30/12/2022 03:28:59
-0.05,-0.01,-1.02,71.68,20.51,-54.74,0,0,0,30/12/2022 03:28:59
0.19,0.22,-0.96,75.46,24.29,47.81,3,0,0,30/12/2022 03:28:59
0.18,-0.10,-1.11,-17.57,-18.48,-12.81,3,0,7,30/12/2022 03:28:59
0.12,0.36,-0.96,-30.87,-16.03,-6.09,2,0,0,30/12/2022 03:28:59
0.10,0.34,-0.98,-34.86,-16.10,-49.07,0,1,0,30/12/2022 03:28:59
0.07,0.04,-0.92,-15.33,-7.07,-18.90,0,2,0,30/12/2022 03:29:00
0.08,-0.07,-0.99,-5.95,-19.74,-13.86,0,0,0,30/12/2022 03:29:00
0.06,0.00,-1.13,4.90,8.19,-14.84,0,0,0,30/12/2022 03:29:00
0.08,-0.35,-0.90,-123.97,-17.71,39.90,0,0,0,30/12/2022 03:29:00
-0.17,1.01,-0.68,58.80,0.84,-44.94,0,4,0,30/12/2022 03:29:00
0.35,-0.05,-1.10,46.55,23.31,-48.16,1,5,0,30/12/2022 03:29:00
-0.04,-0.11,-1.00,0.63,-10.71,26.81,0,0,0,30/12/2022 03:29:00
-0.00,0.16,-1.01,-52.43,-7.35,52.64,0,0,0,30/12/2022 03:29:00
0.22,0.40,-1.00,-59.15,5.32,-0.84,0,0,0,30/12/2022 03:29:00
0.28,0.13,-0.94,53.13,-6.93,-13.86,2,3,0,30/12/2022 03:29:00
0.20,-0.43,-1.10,51.59,-12.88,-60.76,0,0,0,30/12/2022 03:29:00
0.13,-0.46,-1.07,-90.23,32.13,-55.58,0,0,0,30/12/2022 03:29:00
-0.08,-0.03,-0.97,48.02,-9.03,38.57,0,0,0,30/12/2022 03:29:00
-0.17,-0.08,-0.95,-68.60,-10.01,53.13,0,0,0,30/12/2022 03:29:01
0.13,0.49,-0.93,-57.47,-7.98,36.33,1,0,0,30/12/2022 03:29:01
0.56,0.07,-1.05,-3.43,-10.29,-37.03,0,0,0,30/12/2022 03:29:01
0.43,-0.02,-0.98,58.59,25.76,-45.78,0,0,0,30/12/2022 03:29:01
0.17,-0.54,-1.12,108.01,-7.98,-57.89,0,0,0,30/12/2022 03:29:01
-0.25,-0.44,-0.96,-6.16,0.14,26.95,0,0,0,30/12/2022 03:29:01
0.34,0.45,-0.95,-73.43,-9.24,-11.55,0,0,0,30/12/2022 03:29:01
0.48,0.24,-0.90,7.42,21.14,-31.71,0,0,0,30/12/2022 03:29:01
0.35,-0.19,-1.02,58.31,0.28,-76.37,0,1,0,30/12/2022 03:29:01
-0.08,-0.53,-1.05,69.02,-9.80,-27.79,0,7,0,30/12/2022 03:29:01
-0.21,-0.20,-0.96,-42.77,-10.64,57.26,0,0,0,30/12/2022 03:29:01
0.13,0.43,-0.99,-65.52,3.29,55.79,0,0,0,30/12/2022 03:29:01
0.28,0.40,-0.99,-31.29,-10.50,-21.35,0,0,0,30/12/2022 03:29:01
0.39,-0.09,-0.92,26.60,22.40,-52.22,3,0,1,30/12/2022 03:29:02
0.17,-0.53,-1.09,33.25,3.99,-65.24,3,0,2,30/12/2022 03:29:02
-0.17,-0.25,-1.02,10.22,-6.16,27.16,4,1,8,30/12/2022 03:29:02
0.35,0.28,-0.93,-5.88,22.61,-29.19,0,0,0,30/12/2022 03:29:02
0.20,-0.61,-0.87,18.34,-33.88,-5.81,0,0,0,30/12/2022 03:29:02
0.11,0.44,-0.76,-6.02,20.58,-29.47,0,0,0,30/12/2022 03:29:02
0.15,0.34,-1.01,37.52,6.44,5.81,3,2,4,30/12/2022 03:29:02
0.16,0.17,-0.96,0.42,-10.57,-0.70,0,0,0,30/12/2022 03:29:02
0.08,0.19,-0.97,18.76,-3.15,-3.85,0,0,1,30/12/2022 03:29:02
0.11,-0.07,-0.98,8.61,17.36,-6.02,0,3,0,30/12/2022 03:29:03
0.20,0.14,-0.90,-26.18,-14.84,16.31,1,0,0,30/12/2022 03:29:03
0.12,0.17,-1.04,41.02,-3.36,2.38,1,546,0,30/12/2022 03:29:03
0.08,-0.05,-1.06,17.22,4.06,-2.31,0,748,2,30/12/2022 03:29:03
-0.05,0.59,-0.77,-65.59,25.76,-22.54,0,741,0,30/12/2022 03:29:03
0.02,0.30,-0.85,22.19,13.23,-25.76,0,740,0,30/12/2022 03:29:03
0.04,0.39,-0.87,19.74,9.45,-14.49,0,727,6,30/12/2022 03:29:03
0.09,0.44,-0.89,18.06,3.29,-10.92,0,729,0,30/12/2022 03:29:03
0.08,0.43,-0.91,21.07,-2.66,-2.94,0,725,0,30/12/2022 03:29:03
0.06,0.38,-0.90,11.48,-3.22,3.43,33,672,0,30/12/2022 03:29:03
0.05,0.45,-0.84,6.86,0.42,-3.57,35,708,0,30/12/2022 03:29:03
0.01,0.26,-0.96,15.89,-24.92,9.17,2,0,0,30/12/2022 03:29:03
-0.12,0.50,-0.89,42.00,-27.16,3.29,0,0,0,30/12/2022 03:29:03
-0.07,0.37,-0.87,31.57,-9.73,-8.54,0,0,0,30/12/2022 03:29:03
-0.03,0.30,-0.96,64.33,-2.31,0.70,0,0,0,30/12/2022 03:29:03
-0.00,0.15,-0.97,15.82,-10.78,-16.17,0,0,0,30/12/2022 03:29:04
-0.06,0.16,-0.99,10.92,-7.77,-3.08,0,0,0,30/12/2022 03:29:04
-0.05,0.16,-1.00,-8.26,1.40,-6.02,0,0,0,30/12/2022 03:29:04
-0.02,0.16,-0.98,-14.07,-7.00,3.08,0,0,0,30/12/2022 03:29:04
-0.03,0.29,-0.96,-11.76,-2.94,0.21,0,1,1,30/12/2022 03:29:04
-0.09,0.23,-1.00,-19.53,-3.71,4.90,0,48,0,30/12/2022 03:29:04
-0.07,0.28,-0.96,-11.97,-5.04,-2.87,0,311,0,30/12/2022 03:29:04
-0.08,0.13,-0.96,-20.79,6.30,6.23,0,398,0,30/12/2022 03:29:04
-0.07,0.28,-0.96,-17.50,0.35,2.66,0,462,0,30/12/2022 03:29:04
-0.06,0.21,-0.96,-57.89,8.19,6.16,0,439,182,30/12/2022 03:29:04
0.03,0.42,-0.92,-54.39,4.34,7.35,0,342,279,30/12/2022 03:29:04
0.03,0.28,-0.92,-0.91,-11.27,23.52,0,372,338,30/12/2022 03:29:04
-0.03,0.45,-0.81,13.58,7.42,12.88,0,421,367,30/12/2022 03:29:04
-0.03,0.48,-0.82,86.24,19.11,10.36,1,448,460,30/12/2022 03:29:04
0.05,0.40,-0.93,66.36,26.32,-17.29,0,444,496,30/12/2022 03:29:04
-0.02,0.09,-1.07,26.04,-1.05,2.94,0,330,521,30/12/2022 03:29:04
0.00,0.11,-1.01,27.51,-4.62,-0.21,1,360,537,30/12/2022 03:29:04
0.02,0.13,-0.99,-11.55,-3.15,3.50,0,313,501,30/12/2022 03:29:04
0.03,0.14,-0.96,6.79,-2.80,3.43,0,338,529,30/12/2022 03:29:05
0.03,0.15,-0.99,7.91,-0.21,-0.21,1,344,543,30/12/2022 03:29:05
0.04,0.15,-1.00,-1.26,-2.66,-1.19,1,328,536,30/12/2022 03:29:05
0.00,0.16,-0.98,-3.43,-4.76,-1.82,0,296,540,30/12/2022 03:29:05
-0.01,0.14,-1.00,-2.52,-3.64,-2.38,0,344,554,30/12/2022 03:29:05
0.00,0.16,-1.01,0.42,-3.71,-3.92,0,365,560,30/12/2022 03:29:05
0.04,0.12,-1.04,-6.37,-6.65,-6.23,6,403,570,30/12/2022 03:29:05
-0.03,0.11,-0.96,19.60,-2.31,-8.47,0,419,565,30/12/2022 03:29:05
0.01,0.08,-0.98,-0.56,1.68,-2.94,0,434,572,30/12/2022 03:29:05
0.02,0.11,-1.01,10.85,-3.22,-0.77,0,417,580,30/12/2022 03:29:05
0.01,0.01,-1.04,19.46,-4.76,-3.22,0,426,590,30/12/2022 03:29:05
-0.00,0.02,-1.04,-4.34,-3.99,-1.40,0,441,589,30/12/2022 03:29:06
-0.01,0.05,-1.00,-3.43,-1.75,-3.15,2,444,583,30/12/2022 03:29:06
-0.02,0.10,-0.97,5.67,0.00,-1.82,0,443,577,30/12/2022 03:29:06
-0.01,0.04,-1.01,3.22,-1.82,5.32,0,437,581,30/12/2022 03:29:06
-0.00,0.05,-0.99,-1.19,-4.27,-0.56,0,446,592,30/12/2022 03:29:06
-0.02,0.04,-1.01,-1.05,-0.28,2.52,0,449,594,30/12/2022 03:29:06
0.01,0.04,-1.00,-12.25,-1.68,1.05,0,463,590,30/12/2022 03:29:06
0.01,0.09,-0.99,-12.74,1.33,1.33,0,474,580,30/12/2022 03:29:06
-0.01,0.14,-0.95,-10.92,-0.70,0.21,1,465,574,30/12/2022 03:29:06
-0.00,0.09,-1.00,0.14,4.06,-1.75,0,467,577,30/12/2022 03:29:06
-0.03,0.05,-1.00,3.64,2.59,4.48,0,484,584,30/12/2022 03:29:06
0.00,0.06,-1.00,-0.35,1.40,5.60,0,485,586,30/12/2022 03:29:06
0.01,0.09,-1.02,-8.12,-3.15,3.85,0,462,578,30/12/2022 03:29:06
-0.00,0.10,-1.03,-3.01,-3.22,4.83,0,455,571,30/12/2022 03:29:06
-0.02,0.11,-1.01,-4.83,-5.04,2.17,0,448,544,30/12/2022 03:29:06
-0.00,0.09,-1.00,6.79,-2.52,1.40,0,453,539,30/12/2022 03:29:06
-0.02,0.09,-0.98,12.95,0.07,-1.68,2,480,547,30/12/2022 03:29:06
0.02,0.05,-1.03,8.05,-1.26,1.89,0,477,551,30/12/2022 03:29:06
0.01,0.07,-0.99,-2.80,-0.07,0.28,2,469,554,30/12/2022 03:29:06
-0.02,0.04,-0.99,12.32,1.05,0.63,1,456,556,30/12/2022 03:29:07
0.00,0.06,-1.01,0.56,1.40,-0.07,0,432,560,30/12/2022 03:29:07
-0.00,0.04,-1.00,3.71,0.14,1.96,0,436,560,30/12/2022 03:29:07
-0.02,0.04,-1.01,3.85,-0.14,0.07,56,440,564,30/12/2022 03:29:07
0.01,0.02,-1.01,3.36,-1.26,-0.91,73,453,576,30/12/2022 03:29:07
-0.01,0.02,-1.02,9.38,-1.47,-0.91,65,480,589,30/12/2022 03:29:07
0.00,0.01,-1.05,3.64,-0.14,-0.77,51,486,628,30/12/2022 03:29:07
-0.02,-0.01,-0.99,10.85,0.49,1.40,90,525,649,30/12/2022 03:29:07
-0.01,0.02,-1.02,11.97,-2.17,-1.33,112,554,675,30/12/2022 03:29:07
-0.01,-0.01,-1.01,10.22,-1.54,-3.92,250,571,698,30/12/2022 03:29:07
-0.01,-0.05,-0.98,18.90,0.70,0.91,345,580,720,30/12/2022 03:29:07
0.01,-0.06,-1.02,19.04,-2.17,-2.10,390,600,736,30/12/2022 03:29:07
0.01,-0.12,-1.00,10.57,-0.49,-3.29,433,602,754,30/12/2022 03:29:07
-0.00,-0.14,-0.96,11.27,-1.82,-0.70,448,602,776,30/12/2022 03:29:07
0.02,-0.07,-0.99,9.31,-2.66,1.33,468,608,793,30/12/2022 03:29:07
0.02,-0.10,-0.97,5.11,0.28,-2.31,472,603,802,30/12/2022 03:29:08
0.02,-0.14,-0.97,2.87,-1.82,-0.70,487,616,805,30/12/2022 03:29:08
0.00,-0.13,-0.97,-1.75,-1.82,1.40,498,612,805,30/12/2022 03:29:08
0.01,-0.15,-1.03,-1.33,-0.63,3.85,511,613,804,30/12/2022 03:29:08
0.01,-0.12,-0.99,-7.98,0.07,3.29,506,613,805,30/12/2022 03:29:08
-0.04,-0.07,-0.99,1.61,-4.83,16.87,458,359,710,30/12/2022 03:29:08
-0.03,-0.09,-1.02,1.40,3.78,1.26,477,293,646,30/12/2022 03:29:08
-0.01,-0.04,-1.05,-3.29,-2.31,2.80,489,324,668,30/12/2022 03:29:09
-0.01,-0.10,-0.98,-2.80,-2.24,2.52,507,296,668,30/12/2022 03:29:09
0.00,-0.07,-1.02,2.87,2.31,0.91,520,298,672,30/12/2022 03:29:09
-0.00,-0.07,-1.01,-2.66,-3.57,2.38,489,269,662,30/12/2022 03:29:09
0.02,-0.13,-1.05,9.38,2.87,10.43,0,3,0,30/12/2022 03:29:09
