ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
-0.02,0.03,1.00,-0.21,-1.89,0.63,24,58,20,02/11/2022 12:07:04
-0.02,0.03,1.00,-0.42,-1.82,0.70,326,199,412,02/11/2022 12:07:04
-0.02,0.04,1.02,-1.61,-1.89,0.70,276,190,342,02/11/2022 12:07:04
-0.02,0.03,1.01,0.77,-2.10,0.70,0,56,0,02/11/2022 12:07:04
-0.02,0.03,1.00,-0.14,-1.96,0.84,297,188,374,02/11/2022 12:07:04
-0.02,0.03,1.00,0.84,-2.03,0.77,150,130,190,02/11/2022 12:07:04
-0.02,0.03,1.01,0.21,-1.89,0.77,32,67,37,02/11/2022 12:07:04
-0.02,0.03,1.01,0.35,-1.89,0.84,243,162,310,02/11/2022 12:07:04
-0.02,0.03,1.01,0.21,-1.82,0.84,60,84,73,02/11/2022 12:07:05
-0.02,0.03,1.01,0.00,-1.89,0.63,217,151,271,02/11/2022 12:07:05
-0.02,0.03,1.01,0.14,-1.89,0.77,287,191,363,02/11/2022 12:07:05
-0.02,0.03,1.00,-0.07,-1.82,0.77,337,217,425,02/11/2022 12:07:05
-0.02,0.03,1.00,0.21,-1.89,0.70,69,96,86,02/11/2022 12:07:05
-0.02,0.03,1.01,0.00,-1.82,0.77,201,147,254,02/11/2022 12:07:05
-0.02,0.03,1.01,0.21,-1.89,0.70,173,137,216,02/11/2022 12:07:05
-0.02,0.03,1.00,0.35,-1.96,0.77,19,61,23,02/11/2022 12:07:05
-0.02,0.04,1.01,0.14,-2.24,0.70,294,186,369,02/11/2022 12:07:05
-0.02,0.03,1.01,0.14,-1.68,0.77,0,54,0,02/11/2022 12:07:05
-0.02,0.04,1.01,0.35,-2.17,0.77,286,182,363,02/11/2022 12:07:05
-0.02,0.03,1.01,0.07,-1.96,0.70,37,74,40,02/11/2022 12:07:05
-0.02,0.04,1.01,0.49,-1.82,0.77,236,161,298,02/11/2022 12:07:05
-0.02,0.03,1.01,0.63,-2.03,0.63,210,156,267,02/11/2022 12:07:05
-0.02,0.03,0.99,-0.42,-1.54,0.63,0,56,0,02/11/2022 12:07:05
-0.02,0.04,1.00,-0.07,-2.03,0.70,329,204,417,02/11/2022 12:07:05
-0.02,0.03,1.00,-0.14,-1.75,0.77,14,63,12,02/11/2022 12:07:05
-0.02,0.03,1.00,0.07,-1.82,0.63,273,176,348,02/11/2022 12:07:06
-0.02,0.03,1.00,0.14,-1.75,0.77,48,78,56,02/11/2022 12:07:06
-0.02,0.03,1.00,0.07,-1.89,0.70,195,139,248,02/11/2022 12:07:06
-0.02,0.03,1.00,0.14,-1.82,0.70,244,170,309,02/11/2022 12:07:06
-0.02,0.03,1.01,0.00,-1.89,0.77,61,86,78,02/11/2022 12:07:06
-0.02,0.03,1.01,0.00,-1.82,0.77,249,169,315,02/11/2022 12:07:06
-0.02,0.03,1.00,0.14,-1.82,0.77,42,76,51,02/11/2022 12:07:06
-0.02,0.04,1.01,0.14,-1.82,0.70,329,205,417,02/11/2022 12:07:06
-0.02,0.03,1.01,0.07,-1.82,0.84,37,76,43,02/11/2022 12:07:06
-0.02,0.03,1.01,0.00,-1.82,0.63,269,177,345,02/11/2022 12:07:06
-0.02,0.03,1.00,0.14,-1.82,0.70,76,92,89,02/11/2022 12:07:06
-0.02,0.03,1.00,0.00,-1.89,0.77,194,143,242,02/11/2022 12:07:06
-0.02,0.03,1.00,0.14,-1.82,0.70,234,164,295,02/11/2022 12:07:06
-0.02,0.03,1.00,0.07,-1.82,0.70,22,64,18,02/11/2022 12:07:06
-0.02,0.04,1.01,0.07,-1.82,0.70,319,198,404,02/11/2022 12:07:06
-0.02,0.03,1.00,0.07,-1.89,0.77,49,82,56,02/11/2022 12:07:06
-0.02,0.03,1.01,0.00,-1.96,0.77,182,133,228,02/11/2022 12:07:07
-0.02,0.04,1.01,0.00,-1.82,0.63,241,170,305,02/11/2022 12:07:07
-0.02,0.04,1.00,0.21,-1.82,0.70,8,60,11,02/11/2022 12:07:07
