ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
-0.02,0.03,1.01,0.14,-1.89,0.70,336,209,418,02/11/2022 12:24:54
-0.02,0.03,1.01,0.21,-1.82,0.77,65,93,77,02/11/2022 12:24:54
-0.02,0.03,1.00,0.07,-1.82,0.70,58,78,70,02/11/2022 12:24:54
-0.02,0.03,1.01,0.14,-1.82,0.84,300,192,384,02/11/2022 12:24:54
-0.02,0.03,1.00,-0.28,-1.82,0.70,47,81,57,02/11/2022 12:24:54
-0.02,0.03,1.00,0.14,-1.96,0.77,161,127,208,02/11/2022 12:24:54
-0.02,0.03,1.01,0.21,-1.75,0.77,320,206,406,02/11/2022 12:24:54
-0.02,0.03,1.00,0.07,-1.96,0.77,74,96,91,02/11/2022 12:24:55
-0.02,0.03,1.00,0.28,-2.24,0.84,61,80,71,02/11/2022 12:24:55
-0.02,0.04,1.01,-0.21,-2.38,0.77,329,207,421,02/11/2022 12:24:55
-0.02,0.03,1.00,0.35,-1.96,0.63,71,91,97,02/11/2022 12:24:55
-0.02,0.03,1.01,0.14,-1.82,0.77,293,189,374,02/11/2022 12:24:55
-0.02,0.04,1.00,0.14,-1.82,0.63,3,60,0,02/11/2022 12:24:55
-0.02,0.04,1.01,0.14,-1.96,0.70,243,163,311,02/11/2022 12:24:55
-0.02,0.03,1.01,0.07,-1.82,0.63,293,195,370,02/11/2022 12:24:55
-0.02,0.03,1.00,0.14,-1.82,0.63,17,66,22,02/11/2022 12:24:55
-0.02,0.03,1.01,0.07,-1.89,0.63,136,113,175,02/11/2022 12:24:55
-0.02,0.03,1.01,0.07,-1.89,0.70,338,209,426,02/11/2022 12:24:55
-0.02,0.04,1.01,0.21,-1.82,0.63,90,104,112,02/11/2022 12:24:55
-0.01,-0.12,0.84,8.96,-1.96,1.12,48,73,60,02/11/2022 12:24:55
-0.02,0.04,0.97,5.53,-3.01,0.77,325,201,414,02/11/2022 12:24:55
-0.02,0.04,1.01,-1.19,-1.75,0.63,193,150,242,02/11/2022 12:24:55
-0.06,0.11,1.01,-2.38,-0.56,28.70,8,59,10,02/11/2022 12:24:55
-0.02,0.04,1.00,0.07,-2.03,0.63,257,170,328,02/11/2022 12:24:55
-0.02,0.03,1.01,0.00,-1.82,0.63,163,135,206,02/11/2022 12:24:55
-0.02,0.03,1.01,0.14,-1.82,0.63,228,163,291,02/11/2022 12:24:56
-0.02,0.03,1.01,0.14,-1.75,0.63,281,192,358,02/11/2022 12:24:56
-0.02,0.03,1.00,0.07,-1.89,0.63,0,56,0,02/11/2022 12:24:56
-0.02,0.04,1.01,0.07,-1.89,0.63,184,136,238,02/11/2022 12:24:56
-0.02,0.03,1.01,0.07,-1.89,0.70,294,192,373,02/11/2022 12:24:56
-0.02,0.04,0.98,0.00,-1.89,0.77,267,187,339,02/11/2022 12:24:56
-0.02,0.03,1.01,1.26,-1.61,0.77,285,194,362,02/11/2022 12:24:56
-0.02,0.03,1.00,0.28,-1.75,0.63,172,142,216,02/11/2022 12:24:56
-0.02,0.03,1.00,0.42,-1.89,0.77,120,111,151,02/11/2022 12:24:56
-0.02,0.03,1.00,0.35,-1.82,0.77,298,194,382,02/11/2022 12:24:56
-0.02,0.03,1.01,0.07,-1.82,0.70,10,64,11,02/11/2022 12:24:56
-0.02,0.03,1.01,0.21,-1.82,0.70,223,154,284,02/11/2022 12:24:56
-0.02,0.04,1.00,-0.63,-3.43,0.84,36,70,45,02/11/2022 12:24:56
-0.02,0.03,1.01,-0.21,-1.40,0.70,355,216,448,02/11/2022 12:24:56
-0.02,0.04,1.00,0.56,-2.66,0.77,14,65,16,02/11/2022 12:24:56
-0.06,0.09,1.00,-2.52,0.42,6.72,316,196,397,02/11/2022 12:24:56
-0.16,0.10,1.02,-29.61,13.16,-7.91,83,97,105,02/11/2022 12:24:56
-0.01,0.05,1.29,-164.43,1.26,11.90,190,140,236,02/11/2022 12:24:57
0.00,-0.32,0.86,-257.04,-0.28,33.53,210,156,265,02/11/2022 12:24:57
-0.04,-0.39,0.99,-246.12,-2.03,27.30,116,110,148,02/11/2022 12:24:57
-0.07,-0.65,0.57,-326.41,-11.13,23.52,347,213,445,02/11/2022 12:24:57
-0.06,-0.90,0.28,-155.54,-10.08,19.95,4,60,2,02/11/2022 12:24:57
-0.11,-0.86,0.23,-166.74,-26.53,10.78,384,225,490,02/11/2022 12:24:57
-0.08,-0.99,0.17,-70.49,-17.78,8.26,11,64,8,02/11/2022 12:24:57
-0.09,-0.98,0.09,-88.83,-19.95,13.51,318,197,412,02/11/2022 12:24:57
-0.10,-1.00,0.05,-44.45,-13.30,9.17,51,80,59,02/11/2022 12:24:57
-0.11,-1.00,-0.02,-46.69,-9.10,11.69,236,158,292,02/11/2022 12:24:57
-0.12,-1.00,-0.06,-31.64,-5.81,9.17,283,188,359,02/11/2022 12:24:57
-0.13,-1.00,-0.11,12.39,-0.77,6.72,80,95,103,02/11/2022 12:24:57
-0.14,-0.98,-0.05,23.59,-4.06,2.45,300,192,379,02/11/2022 12:24:57
-0.10,-0.99,-0.06,27.93,-1.26,-1.54,8,63,12,02/11/2022 12:24:57
-0.13,-1.00,-0.02,15.05,-2.38,2.03,387,228,494,02/11/2022 12:24:57
-0.15,-0.98,-0.02,24.99,-2.10,-4.90,39,78,44,02/11/2022 12:24:57
-0.13,-1.00,0.03,-4.69,-3.99,1.12,385,232,496,02/11/2022 12:24:58
-0.11,-1.00,0.01,32.27,1.05,-1.75,158,137,198,02/11/2022 12:24:58
-0.14,-0.98,0.02,148.19,30.66,-8.12,169,132,212,02/11/2022 12:24:58
-0.17,-0.94,0.15,286.23,34.65,-3.43,302,195,386,02/11/2022 12:24:58
-0.16,-0.67,0.55,382.13,59.85,7.63,353,222,445,02/11/2022 12:24:58
-0.22,-0.18,0.88,431.97,55.79,-7.91,253,181,313,02/11/2022 12:24:58
-0.31,0.02,1.05,223.51,69.44,20.51,104,107,134,02/11/2022 12:24:58
-0.34,0.18,1.00,173.95,-19.46,-22.26,131,112,165,02/11/2022 12:24:58
-0.39,0.34,0.88,215.95,29.05,-10.71,267,174,332,02/11/2022 12:24:58
-0.37,0.46,0.83,266.00,6.93,-9.45,198,154,261,02/11/2022 12:24:58
-0.31,0.61,0.63,262.92,-25.97,-11.69,39,78,37,02/11/2022 12:24:58
-0.31,0.84,0.41,308.21,-37.87,-6.51,252,171,314,02/11/2022 12:24:58
-0.28,0.95,0.08,252.49,-16.94,-6.86,188,151,233,02/11/2022 12:24:58
-0.40,0.96,-0.06,158.48,40.88,-0.56,12,64,8,02/11/2022 12:24:58
-0.26,0.90,-0.25,68.74,14.35,11.97,152,124,186,02/11/2022 12:24:58
-0.39,0.94,-0.34,71.61,-3.85,4.27,175,139,214,02/11/2022 12:24:58
-0.15,0.95,-0.30,20.58,0.28,9.45,48,84,66,02/11/2022 12:24:58
-0.28,0.95,-0.30,15.96,-2.17,6.72,241,169,300,02/11/2022 12:24:58
-0.28,0.93,-0.37,12.67,-3.01,-2.17,201,157,252,02/11/2022 12:24:59
-0.28,0.92,-0.35,-67.69,-0.49,0.28,134,124,169,02/11/2022 12:24:59
-0.30,0.98,-0.24,-96.74,-3.43,-9.10,53,83,60,02/11/2022 12:24:59
-0.25,0.93,-0.03,-235.48,-1.54,-5.81,238,166,293,02/11/2022 12:24:59
-0.33,1.07,0.20,-377.44,38.71,-0.42,35,77,39,02/11/2022 12:24:59
-0.31,0.83,0.38,-253.40,10.15,-39.97,142,117,172,02/11/2022 12:24:59
-0.42,0.62,0.76,-331.03,54.04,-7.98,296,192,376,02/11/2022 12:24:59
-0.50,0.32,0.83,-273.14,59.36,-23.38,0,52,0,02/11/2022 12:24:59
-0.39,0.11,0.80,-361.20,67.69,-58.24,90,84,109,02/11/2022 12:24:59
-0.49,-0.15,0.75,-231.00,-43.54,-18.20,384,227,483,02/11/2022 12:24:59
-0.44,-0.42,0.80,-320.11,-59.71,-37.10,351,228,449,02/11/2022 12:24:59
-0.39,-0.66,0.58,-270.20,-44.87,-31.22,1,60,0,02/11/2022 12:24:59
-0.33,-0.95,0.33,-229.46,-45.43,-27.30,325,200,418,02/11/2022 12:24:59
-0.24,-0.97,0.13,-126.49,-59.29,-16.10,144,129,184,02/11/2022 12:24:59
-0.27,-1.03,0.01,12.32,-34.30,-22.54,112,104,140,02/11/2022 12:24:59
-0.21,-0.93,0.10,53.34,-35.07,-17.92,317,199,406,02/11/2022 12:25:00
-0.24,-0.73,0.39,365.61,4.34,-27.09,97,104,118,02/11/2022 12:25:00
-0.17,-0.50,0.57,314.51,-10.92,-5.18,349,214,445,02/11/2022 12:25:00
-0.19,-0.13,1.04,450.52,31.15,-38.85,242,176,308,02/11/2022 12:25:00
0.03,0.11,1.10,20.37,-72.10,-5.60,78,97,103,02/11/2022 12:25:00
-0.11,0.09,0.99,-14.49,-19.53,0.42,33,65,36,02/11/2022 12:25:00
-0.17,-0.02,1.05,-76.93,-46.62,7.35,228,152,280,02/11/2022 12:25:00
-0.12,0.01,1.00,36.89,6.44,-7.00,219,160,277,02/11/2022 12:25:00
-0.04,0.04,1.01,6.58,-6.09,6.16,31,68,38,02/11/2022 12:25:00
-0.03,0.02,1.00,10.92,-9.80,2.73,365,219,460,02/11/2022 12:25:00
-0.02,0.03,1.01,-0.07,-2.17,0.63,211,163,267,02/11/2022 12:25:00
-0.02,0.03,1.00,0.63,-2.59,0.70,48,79,56,02/11/2022 12:25:00
-0.02,0.03,1.01,0.14,-1.96,0.70,309,196,391,02/11/2022 12:25:00
-0.02,0.03,1.00,0.07,-1.89,0.70,57,85,67,02/11/2022 12:25:00
-0.02,0.03,1.00,0.07,-1.96,0.70,231,159,293,02/11/2022 12:25:00
-0.02,0.04,1.01,0.14,-1.89,0.70,214,157,271,02/11/2022 12:25:00
-0.02,0.04,1.00,0.07,-1.89,0.63,79,92,89,02/11/2022 12:25:00
