ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
-0.02,0.03,1.00,0.91,-1.89,0.77,4,48,0,02/11/2022 12:33:04
-0.02,0.03,1.00,0.28,-1.96,0.77,283,178,359,02/11/2022 12:33:04
-0.01,0.04,1.01,0.42,-1.89,0.70,168,134,208,02/11/2022 12:33:04
-0.01,0.03,1.01,0.28,-1.89,0.70,17,59,19,02/11/2022 12:33:05
-0.02,0.03,1.00,0.00,-1.82,0.70,252,165,320,02/11/2022 12:33:05
-0.02,0.03,1.00,-0.14,-1.96,0.77,273,185,349,02/11/2022 12:33:05
-0.02,0.03,1.00,0.07,-1.82,0.63,4,60,2,02/11/2022 12:33:05
-0.02,0.03,1.01,-0.07,-1.89,0.70,152,120,193,02/11/2022 12:33:05
-0.01,0.04,1.03,-0.07,-1.54,0.70,317,198,400,02/11/2022 12:33:05
-0.01,0.03,1.01,0.14,-1.89,0.63,78,96,98,02/11/2022 12:33:05
-0.02,0.03,1.01,-0.14,-1.82,0.70,49,72,59,02/11/2022 12:33:05
-0.01,0.02,1.00,1.89,-1.89,0.63,318,197,402,02/11/2022 12:33:05
-0.02,0.03,1.00,-0.35,-1.96,0.70,179,145,222,02/11/2022 12:33:05
-0.02,0.03,1.01,-0.49,-1.96,0.63,11,59,11,02/11/2022 12:33:05
-0.02,0.03,1.00,-0.35,-1.96,0.77,325,199,408,02/11/2022 12:33:05
-0.02,0.03,1.00,-0.49,-1.89,0.77,96,104,119,02/11/2022 12:33:05
-0.02,0.03,1.00,-0.14,-1.96,0.70,44,69,49,02/11/2022 12:33:05
-0.02,0.03,1.00,0.28,-1.96,0.63,329,201,419,02/11/2022 12:33:05
-0.02,0.03,1.00,0.00,-2.10,0.70,32,74,36,02/11/2022 12:33:05
-0.01,0.03,1.01,0.00,-2.03,0.70,269,177,344,02/11/2022 12:33:05
-0.01,0.03,1.01,-0.07,-1.89,0.70,260,180,321,02/11/2022 12:33:06
-0.02,0.03,1.00,0.28,-1.82,0.70,0,56,0,02/11/2022 12:33:06
-0.01,0.03,1.00,-0.07,-1.89,0.70,299,187,375,02/11/2022 12:33:06
-0.02,0.03,1.00,0.14,-1.89,0.70,256,180,326,02/11/2022 12:33:06
-0.02,0.03,1.01,0.21,-1.89,0.84,273,190,349,02/11/2022 12:33:06
-0.02,0.03,1.01,0.07,-1.96,0.77,0,57,0,02/11/2022 12:33:06
-0.01,0.03,1.01,0.21,-1.96,0.70,265,175,341,02/11/2022 12:33:06
-0.01,0.03,1.00,0.07,-1.96,0.77,191,146,240,02/11/2022 12:33:06
-0.02,0.03,1.00,0.14,-1.96,0.70,241,171,303,02/11/2022 12:33:06
-0.02,0.03,1.01,0.28,-1.89,0.77,17,65,19,02/11/2022 12:33:06
-0.02,0.03,1.01,0.00,-1.82,0.70,326,202,409,02/11/2022 12:33:06
-0.02,0.03,1.00,0.07,-1.89,0.77,26,71,30,02/11/2022 12:33:06
-0.01,0.03,1.01,0.14,-1.96,0.70,268,173,336,02/11/2022 12:33:06
-0.02,0.03,1.00,0.07,-1.89,0.84,33,70,38,02/11/2022 12:33:06
-0.02,0.03,1.00,0.00,-1.89,0.77,243,162,308,02/11/2022 12:33:06
-0.01,0.03,1.01,0.14,-1.89,0.77,197,151,247,02/11/2022 12:33:06
-0.02,0.03,1.01,0.14,-1.89,0.70,92,99,115,02/11/2022 12:33:06
-0.02,0.03,1.01,0.00,-1.89,0.77,303,193,384,02/11/2022 12:33:07
-0.02,0.03,1.01,-0.07,-1.96,0.70,40,75,42,02/11/2022 12:33:07
-0.01,0.03,1.00,0.07,-1.89,0.77,335,206,423,02/11/2022 12:33:07
-0.02,0.03,1.01,0.28,-1.89,0.77,41,77,44,02/11/2022 12:33:07
-0.02,0.03,1.01,0.35,-1.89,0.77,329,204,418,02/11/2022 12:33:07
-0.01,0.03,1.01,17.85,-1.89,0.70,27,71,27,02/11/2022 12:33:07
-0.01,0.03,1.00,0.14,-1.96,0.70,269,175,339,02/11/2022 12:33:07
-0.01,0.03,1.00,0.07,-1.96,0.70,32,68,38,02/11/2022 12:33:07
-0.01,0.03,1.01,-0.07,-1.89,0.77,332,204,427,02/11/2022 12:33:07
-0.02,0.03,1.01,0.07,-1.96,0.70,39,76,45,02/11/2022 12:33:07
-0.01,0.03,1.01,0.00,-1.96,0.77,333,203,419,02/11/2022 12:33:07
-0.02,0.03,1.00,0.07,-1.89,0.70,67,93,90,02/11/2022 12:33:07
-0.02,0.03,1.00,0.07,-1.96,0.70,136,113,172,02/11/2022 12:33:07
-0.02,0.03,1.01,0.21,-1.89,0.70,234,160,293,02/11/2022 12:33:07
-0.02,0.03,1.01,0.14,-1.96,0.84,23,66,29,02/11/2022 12:33:07
-0.01,0.03,1.00,0.07,-1.82,0.77,333,203,423,02/11/2022 12:33:07
-0.01,0.03,1.00,0.21,-1.89,0.84,44,77,51,02/11/2022 12:33:07
-0.01,0.03,1.01,0.07,-1.89,0.77,203,144,256,02/11/2022 12:33:08
-0.02,0.03,1.00,0.00,-1.82,0.77,231,162,291,02/11/2022 12:33:08
-0.01,0.03,1.00,0.21,-1.96,0.77,25,67,29,02/11/2022 12:33:08
-0.01,0.03,1.00,0.14,-1.89,0.70,333,201,420,02/11/2022 12:33:08
-0.02,0.03,1.01,0.07,-1.96,0.77,44,79,55,02/11/2022 12:33:08
-0.02,0.03,1.01,0.14,-1.89,0.77,202,143,254,02/11/2022 12:33:08
-0.01,0.03,1.01,0.07,-1.96,0.70,232,163,296,02/11/2022 12:33:08
-0.01,0.03,1.00,0.14,-1.89,0.77,23,64,25,02/11/2022 12:33:08
-0.02,0.03,1.01,0.14,-1.89,0.70,332,204,421,02/11/2022 12:33:08
-0.02,0.03,1.00,0.14,-1.89,0.77,41,78,49,02/11/2022 12:33:08
-0.02,0.03,1.00,0.14,-1.96,0.77,197,144,256,02/11/2022 12:33:08
-0.02,0.03,1.00,0.07,-1.89,0.77,290,189,363,02/11/2022 12:33:08
-0.01,0.03,1.00,0.07,-1.96,0.70,12,64,12,02/11/2022 12:33:08
-0.01,0.03,1.00,0.07,-1.89,0.77,276,178,353,02/11/2022 12:33:08
-0.01,0.03,1.00,0.07,-1.89,0.70,149,129,189,02/11/2022 12:33:08
-0.02,0.03,1.00,0.00,-1.89,0.77,0,49,0,02/11/2022 12:33:08
-0.02,0.03,1.00,0.14,-1.89,0.77,275,175,355,02/11/2022 12:33:09
-0.02,0.03,1.00,0.14,-1.82,0.70,123,114,155,02/11/2022 12:33:09
-0.01,0.03,1.00,0.21,-1.89,0.77,280,184,353,02/11/2022 12:33:09
-0.02,0.03,1.00,0.14,-1.89,0.63,146,128,187,02/11/2022 12:33:09
-0.01,0.03,1.01,0.07,-1.89,0.77,82,93,101,02/11/2022 12:33:09
-0.01,0.03,1.00,0.14,-1.89,0.70,314,197,401,02/11/2022 12:33:09
-0.01,0.03,1.00,0.21,-2.03,0.70,15,65,12,02/11/2022 12:33:09
-0.01,0.03,1.00,0.07,-1.82,0.77,3,47,4,02/11/2022 12:33:09
-0.01,0.03,1.01,0.21,-1.96,0.77,263,170,333,02/11/2022 12:33:09
-0.02,0.03,1.01,0.14,-1.89,0.77,83,93,102,02/11/2022 12:33:09
-0.02,0.03,1.00,0.00,-1.89,0.70,320,200,408,02/11/2022 12:33:09
-0.01,0.03,1.01,0.07,-1.82,0.70,0,56,0,02/11/2022 12:33:09
-0.01,0.03,1.01,0.07,-1.96,0.70,299,188,380,02/11/2022 12:33:09
-0.01,0.03,1.00,0.07,-1.89,0.77,83,97,103,02/11/2022 12:33:09
-0.02,0.03,1.01,0.07,-1.82,0.70,128,109,159,02/11/2022 12:33:09
-0.01,0.03,1.00,0.14,-1.89,0.70,281,187,357,02/11/2022 12:33:09
-0.02,0.03,1.01,0.07,-1.89,0.84,0,54,0,02/11/2022 12:33:09
-0.02,0.03,1.00,0.14,-1.96,0.77,295,185,373,02/11/2022 12:33:10
-0.02,0.03,1.01,0.07,-1.82,0.84,86,97,105,02/11/2022 12:33:10
-0.01,0.03,1.01,0.07,-1.82,0.84,119,106,149,02/11/2022 12:33:10
-0.02,0.03,1.01,0.00,-1.89,0.70,239,164,296,02/11/2022 12:33:10
-0.02,0.03,1.00,0.07,-1.89,0.77,39,73,47,02/11/2022 12:33:10
-0.01,0.03,1.00,0.07,-1.89,0.70,210,145,261,02/11/2022 12:33:10
-0.01,0.03,1.00,0.07,-1.89,0.77,312,203,400,02/11/2022 12:33:10
-0.01,0.03,1.00,0.07,-1.82,0.84,74,95,89,02/11/2022 12:33:10
-0.01,0.03,1.00,0.14,-1.89,0.77,325,205,417,02/11/2022 12:33:10
-0.01,0.03,1.01,0.14,-1.89,0.77,146,129,187,02/11/2022 12:33:10
-0.01,0.03,1.00,0.07,-1.75,0.84,271,183,347,02/11/2022 12:33:10
-0.01,0.03,1.00,0.07,-1.89,0.84,319,210,405,02/11/2022 12:33:10
-0.01,0.03,1.01,0.00,-1.89,0.77,70,94,74,02/11/2022 12:33:10
-0.01,0.03,1.00,0.07,-1.89,0.70,330,206,420,02/11/2022 12:33:10
-0.01,0.03,1.00,0.21,-1.96,0.70,23,70,27,02/11/2022 12:33:10
-0.01,0.03,1.00,0.14,-1.89,0.70,271,175,342,02/11/2022 12:33:10
-0.01,0.03,1.01,0.14,-1.89,0.84,175,140,225,02/11/2022 12:33:10
-0.02,0.03,1.01,0.21,-1.96,0.84,173,136,214,02/11/2022 12:33:11
-0.01,0.03,1.00,0.14,-1.89,0.77,251,174,326,02/11/2022 12:33:11
-0.01,0.03,1.01,0.14,-1.96,0.63,162,133,205,02/11/2022 12:33:11
-0.01,0.03,1.01,0.14,-1.96,0.77,265,179,331,02/11/2022 12:33:11
-0.02,0.03,1.01,0.07,-1.89,0.77,186,147,237,02/11/2022 12:33:11
-0.01,0.03,1.00,0.21,-1.89,0.77,59,81,70,02/11/2022 12:33:11
-0.01,0.03,1.01,0.21,-1.89,0.70,334,205,423,02/11/2022 12:33:11
-0.01,0.03,1.00,0.14,-1.89,0.84,30,71,35,02/11/2022 12:33:11
-0.01,0.03,1.00,0.07,-1.96,0.77,310,195,394,02/11/2022 12:33:11
-0.01,0.03,1.01,0.14,-1.96,0.84,54,82,66,02/11/2022 12:33:11
-0.01,0.03,1.00,0.00,-1.89,0.77,159,122,195,02/11/2022 12:33:11
-0.01,0.03,1.01,0.14,-1.89,0.91,305,195,392,02/11/2022 12:33:11
-0.01,0.03,1.00,0.07,-1.89,0.77,0,56,0,02/11/2022 12:33:11
-0.01,0.03,1.00,0.14,-1.89,0.70,307,190,389,02/11/2022 12:33:11
-0.02,0.03,1.00,0.14,-1.82,0.84,60,84,72,02/11/2022 12:33:11
-0.01,0.03,1.00,0.07,-1.89,0.77,148,116,184,02/11/2022 12:33:11
-0.02,0.03,1.00,0.14,-1.96,0.77,269,179,342,02/11/2022 12:33:11
-0.02,0.03,1.01,0.21,-1.89,0.77,0,50,0,02/11/2022 12:33:12
-0.01,0.03,1.00,0.00,-1.96,0.77,305,188,384,02/11/2022 12:33:12
-0.01,0.03,1.00,0.14,-1.89,0.70,63,88,83,02/11/2022 12:33:12
-0.01,0.03,1.00,0.28,-1.82,0.77,136,113,168,02/11/2022 12:33:12
-0.01,0.03,1.00,0.21,-1.82,0.70,276,182,351,02/11/2022 12:33:12
-0.02,0.03,1.00,0.35,-1.89,0.77,40,75,42,02/11/2022 12:33:12
-0.02,0.03,1.00,0.35,-1.82,0.84,276,178,353,02/11/2022 12:33:12
-0.02,0.03,1.00,-0.14,-1.82,0.77,80,96,100,02/11/2022 12:33:12
-0.01,0.03,1.00,0.21,-1.89,0.77,121,107,153,02/11/2022 12:33:12
-0.01,0.03,1.00,0.21,-1.82,0.84,285,187,360,02/11/2022 12:33:12
-0.01,0.03,1.00,0.14,-1.96,0.77,0,52,0,02/11/2022 12:33:12
-0.02,0.03,1.00,0.35,-1.89,0.63,292,185,377,02/11/2022 12:33:12
-0.01,0.03,1.00,0.07,-1.89,0.77,90,100,116,02/11/2022 12:33:12
-0.01,0.03,1.00,-0.14,-1.82,0.70,118,105,146,02/11/2022 12:33:12
-0.02,0.03,1.01,0.63,-1.89,0.77,294,187,365,02/11/2022 12:33:12
-0.02,0.03,1.00,1.26,-1.96,0.70,0,53,0,02/11/2022 12:33:12
-0.01,0.03,1.01,0.49,-1.47,0.70,291,183,369,02/11/2022 12:33:13
-0.01,0.03,1.00,1.54,-0.98,0.84,110,109,137,02/11/2022 12:33:13
-0.01,0.03,0.99,-0.91,0.14,0.77,38,68,45,02/11/2022 12:33:13
-0.01,0.03,1.00,0.07,-1.68,0.84,337,206,424,02/11/2022 12:33:13
-0.02,0.03,1.00,0.21,-1.75,0.84,51,83,60,02/11/2022 12:33:13
-0.01,0.03,1.01,0.21,-1.89,0.77,185,136,229,02/11/2022 12:33:13
-0.01,0.03,1.00,0.21,-1.82,0.77,337,212,432,02/11/2022 12:33:13
-0.02,0.03,1.00,0.21,-1.89,0.70,26,71,28,02/11/2022 12:33:13
-0.02,0.03,1.00,0.21,-1.89,0.77,276,179,353,02/11/2022 12:33:13
-0.02,0.03,1.01,0.21,-1.75,0.77,37,73,41,02/11/2022 12:33:13
-0.02,0.03,1.00,0.14,-1.89,0.77,247,164,315,02/11/2022 12:33:13
-0.02,0.03,1.00,0.14,-1.89,0.77,212,155,268,02/11/2022 12:33:13
-0.02,0.03,1.00,0.14,-1.96,0.70,44,75,55,02/11/2022 12:33:13
-0.01,0.03,1.01,0.14,-1.82,0.70,348,210,443,02/11/2022 12:33:13
-0.02,0.03,1.00,0.14,-1.82,0.84,38,78,44,02/11/2022 12:33:13
-0.02,0.03,1.00,0.21,-1.89,0.77,238,160,297,02/11/2022 12:33:13
-0.02,0.03,1.00,0.21,-1.89,0.77,313,203,398,02/11/2022 12:33:13
-0.01,0.03,1.01,0.07,-1.75,0.77,37,78,43,02/11/2022 12:33:14
-0.01,0.03,1.00,0.21,-1.89,0.70,346,212,439,02/11/2022 12:33:14
-0.02,0.03,1.01,0.07,-1.75,0.70,43,81,50,02/11/2022 12:33:14
