ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
-0.01,0.05,1.00,0.28,-1.89,0.63,7,6,0,19/11/2022 09:54:41
-0.01,0.05,1.00,0.28,-1.89,0.70,214,212,270,19/11/2022 09:54:41
-0.01,0.05,1.00,0.35,-1.96,0.70,24,28,21,19/11/2022 09:54:41
-0.01,0.05,1.00,0.28,-1.96,0.63,225,223,284,19/11/2022 09:54:41
-0.01,0.05,1.00,0.28,-2.10,0.70,28,28,24,19/11/2022 09:54:41
-0.01,0.05,1.00,0.21,-1.96,0.63,201,199,253,19/11/2022 09:54:41
-0.01,0.05,1.00,0.28,-1.96,0.56,26,30,22,19/11/2022 09:54:41
-0.01,0.05,1.00,0.28,-2.03,0.56,75,76,91,19/11/2022 09:54:41
-0.01,0.05,1.01,0.28,-1.96,0.70,226,223,287,19/11/2022 09:54:41
-0.01,0.05,1.00,0.28,-1.96,0.70,77,75,88,19/11/2022 09:54:41
-0.01,0.05,1.00,0.21,-1.89,0.70,26,27,25,19/11/2022 09:54:41
-0.01,0.05,1.00,0.28,-1.96,0.63,208,207,268,19/11/2022 09:54:41
-0.01,0.05,1.00,0.14,-1.89,0.63,140,137,170,19/11/2022 09:54:41
-0.01,0.05,1.00,0.21,-1.89,0.70,2,4,0,19/11/2022 09:54:41
-0.01,0.05,1.00,0.21,-1.96,0.63,163,164,205,19/11/2022 09:54:41
-0.01,0.05,1.00,0.14,-1.89,0.70,197,193,247,19/11/2022 09:54:41
-0.01,0.05,1.01,0.14,-1.89,0.63,9,14,4,19/11/2022 09:54:41
-0.01,0.05,1.01,0.07,-2.59,0.70,179,180,231,19/11/2022 09:54:42
-0.01,0.05,1.01,0.14,-2.24,0.63,65,66,73,19/11/2022 09:54:42
-0.01,0.05,1.00,0.21,-2.17,0.63,28,31,31,19/11/2022 09:54:42
-0.01,0.05,1.00,0.07,-1.96,0.63,226,222,284,19/11/2022 09:54:42
-0.01,0.05,1.01,0.21,-1.96,0.77,121,118,144,19/11/2022 09:54:42
-0.01,0.05,1.01,0.00,-1.96,0.70,12,13,3,19/11/2022 09:54:42
-0.01,0.05,1.00,0.14,-1.96,0.70,176,176,223,19/11/2022 09:54:42
-0.01,0.05,1.01,0.07,-1.89,0.63,146,140,176,19/11/2022 09:54:42
-0.01,0.05,1.00,0.14,-1.96,0.63,17,18,12,19/11/2022 09:54:42
-0.01,0.05,1.00,0.07,-1.96,0.77,223,220,280,19/11/2022 09:54:42
-0.01,0.05,1.01,0.07,-1.96,0.63,9,10,4,19/11/2022 09:54:42
-0.01,0.05,1.00,0.14,-1.96,0.63,193,192,247,19/11/2022 09:54:42
-0.01,0.05,1.00,0.14,-1.96,0.70,4,5,0,19/11/2022 09:54:42
-0.01,0.05,1.00,0.14,-1.82,0.70,109,109,134,19/11/2022 09:54:42
