ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
-0.02,0.04,1.01,0.07,-1.89,0.77,44,70,49,02/11/2022 12:41:56
-0.02,0.03,1.00,0.00,-1.96,0.70,310,197,397,02/11/2022 12:41:56
-0.02,0.03,1.01,0.21,-1.75,0.77,15,66,16,02/11/2022 12:41:56
-0.02,0.03,1.00,-0.14,-1.82,0.77,270,175,342,02/11/2022 12:41:56
-0.02,0.03,1.01,0.21,-1.89,0.70,151,130,192,02/11/2022 12:41:56
-0.02,0.03,1.00,0.00,-1.89,0.77,76,88,97,02/11/2022 12:41:56
-0.02,0.03,1.00,0.00,-1.89,0.70,278,181,352,02/11/2022 12:41:57
-0.02,0.03,1.01,0.14,-1.89,0.70,0,54,0,02/11/2022 12:41:57
-0.02,0.03,1.00,-0.07,-1.96,0.70,293,184,374,02/11/2022 12:41:57
-0.02,0.03,1.01,0.14,-1.89,0.70,80,95,102,02/11/2022 12:41:57
-0.02,0.03,1.00,0.14,-1.89,0.84,124,108,157,02/11/2022 12:41:57
-0.02,0.04,1.00,0.14,-1.89,0.70,315,199,401,02/11/2022 12:41:57
-0.02,0.03,1.00,0.14,-1.89,0.70,22,70,22,02/11/2022 12:41:57
-0.02,0.03,1.01,0.14,-1.89,0.77,323,200,409,02/11/2022 12:41:57
-0.02,0.03,1.01,0.14,-1.82,0.70,49,81,57,02/11/2022 12:41:57
-0.02,0.03,1.01,0.28,-1.82,0.77,189,139,240,02/11/2022 12:41:57
-0.02,0.04,1.00,0.21,-1.82,0.77,282,188,356,02/11/2022 12:41:57
-0.02,0.03,1.01,0.98,-2.10,0.70,0,56,0,02/11/2022 12:41:57
-0.02,0.03,1.00,0.35,-1.89,0.77,292,184,370,02/11/2022 12:41:57
-0.02,0.03,1.00,0.42,-1.96,0.77,83,97,104,02/11/2022 12:41:57
-0.02,0.04,1.01,0.42,-1.89,0.77,123,107,154,02/11/2022 12:41:57
-0.02,0.05,1.05,0.91,-1.19,0.77,281,184,359,02/11/2022 12:41:57
-0.02,0.04,1.00,-0.21,-2.24,0.70,0,56,0,02/11/2022 12:41:57
-0.02,0.03,1.00,0.21,-1.96,0.70,290,183,369,02/11/2022 12:41:58
-0.02,0.03,1.00,0.14,-1.89,0.84,88,98,107,02/11/2022 12:41:58
-0.02,0.04,1.01,0.14,-1.82,0.84,114,107,152,02/11/2022 12:41:58
-0.02,0.03,1.01,0.07,-1.75,0.77,282,183,357,02/11/2022 12:41:58
-0.02,0.04,1.00,0.07,-1.75,0.77,21,66,21,02/11/2022 12:41:58
-0.02,0.03,1.01,0.07,-1.75,0.70,324,201,410,02/11/2022 12:41:58
-0.02,0.04,1.00,0.07,-1.89,0.63,2,61,0,02/11/2022 12:41:58
-0.02,0.03,1.01,0.14,-1.75,0.77,305,193,389,02/11/2022 12:41:58
-0.02,0.03,1.01,0.14,-1.82,0.70,181,145,230,02/11/2022 12:41:58
-0.02,0.03,1.00,0.00,-1.75,0.77,66,86,81,02/11/2022 12:41:58
-0.02,0.04,1.01,0.14,-1.82,0.63,320,201,409,02/11/2022 12:41:58
-0.02,0.03,1.01,0.07,-1.89,0.91,0,58,0,02/11/2022 12:41:58
-0.02,0.04,1.00,0.00,-1.89,0.77,326,201,419,02/11/2022 12:41:58
-0.02,0.03,1.01,0.14,-1.82,0.77,39,74,39,02/11/2022 12:41:58
-0.02,0.03,1.00,0.07,-1.82,0.77,284,182,360,02/11/2022 12:41:58
-0.02,0.04,1.01,0.07,-1.75,0.70,40,78,50,02/11/2022 12:41:58
-0.02,0.03,1.01,0.14,-1.82,0.70,264,173,336,02/11/2022 12:41:58
-0.02,0.04,1.01,0.07,-1.82,0.70,152,131,196,02/11/2022 12:41:59
-0.02,0.04,1.01,0.00,-1.89,0.70,120,109,149,02/11/2022 12:41:59
-0.02,0.04,1.00,0.07,-1.89,0.77,279,181,351,02/11/2022 12:41:59
-0.02,0.03,1.00,0.07,-1.89,0.70,98,104,123,02/11/2022 12:41:59
-0.02,0.03,1.01,0.07,-1.89,0.77,284,189,362,02/11/2022 12:41:59
-0.02,0.04,1.00,0.07,-1.82,0.77,0,54,0,02/11/2022 12:41:59
-0.02,0.04,1.00,0.00,-1.89,0.77,302,191,384,02/11/2022 12:41:59
-0.02,0.03,1.01,0.07,-1.82,0.77,58,84,68,02/11/2022 12:41:59
-0.02,0.04,1.01,0.21,-1.89,0.70,282,183,356,02/11/2022 12:41:59
-0.02,0.03,1.01,0.07,-1.89,0.70,139,123,172,02/11/2022 12:41:59
-0.02,0.03,1.00,0.07,-1.89,0.70,144,121,179,02/11/2022 12:41:59
