ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
-0.02,0.03,1.00,0.21,-1.96,0.77,35,63,31,02/11/2022 12:20:44
-0.02,0.03,1.00,0.07,-2.03,0.63,238,159,301,02/11/2022 12:20:44
-0.02,0.03,1.00,0.56,-2.03,0.70,201,153,254,02/11/2022 12:20:44
-0.02,0.03,1.01,0.35,-1.96,0.77,49,78,60,02/11/2022 12:20:44
-0.02,0.03,1.00,0.07,-1.89,0.63,332,203,421,02/11/2022 12:20:44
-0.02,0.03,1.01,0.07,-1.89,0.70,31,73,38,02/11/2022 12:20:44
-0.02,0.03,1.00,0.07,-1.82,0.70,259,172,329,02/11/2022 12:20:44
-0.02,0.03,1.00,0.07,-1.75,0.63,283,193,360,02/11/2022 12:20:44
-0.02,0.03,1.00,-0.21,-1.68,0.70,42,80,49,02/11/2022 12:20:44
-0.02,0.03,1.00,0.21,-1.96,0.70,220,153,275,02/11/2022 12:20:44
-0.02,0.03,1.01,0.00,-1.89,0.63,220,160,280,02/11/2022 12:20:44
-0.02,0.03,1.01,-0.21,-1.82,0.77,79,93,98,02/11/2022 12:20:44
-0.02,0.03,1.00,0.14,-1.82,0.70,312,199,396,02/11/2022 12:20:44
-0.02,0.03,1.01,-0.14,-1.82,0.77,10,62,7,02/11/2022 12:20:44
-0.02,0.03,1.00,0.00,-1.89,0.77,276,179,349,02/11/2022 12:20:45
-0.02,0.03,1.00,-0.28,-1.75,0.77,60,84,72,02/11/2022 12:20:45
-0.02,0.03,1.00,0.00,-1.89,0.70,271,177,344,02/11/2022 12:20:45
-0.02,0.03,1.00,0.14,-1.89,0.77,153,131,194,02/11/2022 12:20:45
-0.02,0.03,1.00,0.14,-1.89,0.70,35,70,41,02/11/2022 12:20:45
-0.02,0.03,1.01,-0.07,-1.89,0.77,335,204,424,02/11/2022 12:20:45
-0.02,0.03,1.01,-0.21,-1.82,0.70,42,80,46,02/11/2022 12:20:45
-0.02,0.03,1.00,0.14,-1.82,0.70,233,159,296,02/11/2022 12:20:45
-0.02,0.03,1.00,0.00,-1.89,0.70,297,198,379,02/11/2022 12:20:45
-0.02,0.03,1.00,0.07,-1.96,0.77,3,62,7,02/11/2022 12:20:45
-0.02,0.03,1.00,-0.35,-1.75,0.63,267,174,338,02/11/2022 12:20:45
-0.02,0.03,1.00,0.28,-1.96,0.77,33,72,46,02/11/2022 12:20:45
-0.02,0.03,1.01,0.14,-1.89,0.77,332,208,428,02/11/2022 12:20:45
-0.02,0.03,1.00,0.42,-2.03,0.77,39,79,46,02/11/2022 12:20:45
-0.02,0.03,1.01,0.00,-1.89,0.77,235,162,300,02/11/2022 12:20:45
-0.02,0.03,1.01,0.21,-1.89,0.70,207,156,265,02/11/2022 12:20:45
-0.02,0.03,1.00,0.42,-1.96,0.70,44,75,54,02/11/2022 12:20:46
-0.02,0.03,1.00,0.21,-1.89,0.77,336,205,423,02/11/2022 12:20:46
-0.02,0.03,1.00,0.28,-1.89,0.77,38,76,42,02/11/2022 12:20:46
-0.02,0.03,1.01,0.21,-1.89,0.70,248,165,310,02/11/2022 12:20:46
-0.02,0.03,1.01,0.14,-1.75,0.77,199,151,252,02/11/2022 12:20:46
-0.02,0.03,1.00,0.07,-1.96,0.77,53,80,67,02/11/2022 12:20:46
-0.02,0.03,1.01,0.00,-1.89,0.70,335,206,425,02/11/2022 12:20:46
-0.02,0.03,1.01,0.14,-1.82,0.77,31,72,35,02/11/2022 12:20:46
-0.02,0.03,1.00,0.14,-1.82,0.70,265,174,333,02/11/2022 12:20:46
-0.02,0.03,1.01,0.07,-1.82,0.77,306,201,383,02/11/2022 12:20:46
-0.02,0.03,1.01,0.14,-1.96,0.77,43,78,51,02/11/2022 12:20:46
-0.02,0.03,1.01,0.14,-1.96,0.77,293,187,376,02/11/2022 12:20:46
-0.02,0.03,1.01,0.49,-2.10,0.70,76,95,96,02/11/2022 12:20:46
-0.02,0.03,1.01,0.28,-2.03,0.70,131,111,162,02/11/2022 12:20:46
-0.02,0.03,1.01,0.00,-1.82,0.70,257,174,316,02/11/2022 12:20:46
-0.02,0.03,1.01,0.28,-1.96,0.63,115,113,147,02/11/2022 12:20:46
-0.02,0.03,1.01,0.00,-1.75,0.77,167,131,203,02/11/2022 12:20:46
-0.02,0.03,1.01,0.07,-1.82,0.70,206,153,260,02/11/2022 12:20:47
-0.02,0.03,1.01,0.14,-1.89,0.77,149,125,183,02/11/2022 12:20:47
-0.02,0.03,1.00,0.14,-1.89,0.77,264,180,338,02/11/2022 12:20:47
-0.02,0.03,1.00,0.00,-1.82,0.70,39,75,39,02/11/2022 12:20:47
-0.02,0.03,1.01,0.14,-1.82,0.70,334,207,427,02/11/2022 12:20:47
-0.02,0.03,1.00,0.07,-1.82,0.70,41,79,45,02/11/2022 12:20:47
-0.02,0.03,1.01,0.00,-1.82,0.63,231,158,292,02/11/2022 12:20:47
-0.02,0.03,1.01,0.07,-1.89,0.77,207,156,264,02/11/2022 12:20:47
-0.02,0.03,1.01,0.21,-1.89,0.77,85,96,108,02/11/2022 12:20:47
-0.02,0.03,1.00,0.14,-1.89,0.70,76,86,97,02/11/2022 12:20:47
-0.02,0.03,1.00,0.28,-1.68,0.70,279,181,356,02/11/2022 12:20:47
-0.02,0.03,1.00,0.14,-1.89,0.70,21,68,24,02/11/2022 12:20:47
-0.02,0.03,1.01,0.14,-1.89,0.70,329,205,421,02/11/2022 12:20:47
-0.02,0.03,1.00,0.21,-1.89,0.77,49,82,54,02/11/2022 12:20:47
-0.02,0.03,1.00,0.28,-1.96,0.70,203,144,254,02/11/2022 12:20:47
-0.02,0.03,1.00,0.07,-1.75,0.70,231,163,289,02/11/2022 12:20:47
-0.02,0.03,1.00,0.28,-1.89,0.70,28,69,29,02/11/2022 12:20:48
-0.02,0.03,1.00,0.00,-1.89,0.77,320,200,407,02/11/2022 12:20:48
-0.02,0.03,1.00,0.21,-1.89,0.77,17,67,17,02/11/2022 12:20:48
-0.02,0.03,1.01,0.00,-1.82,0.77,330,203,416,02/11/2022 12:20:48
-0.02,0.03,1.00,-0.14,-1.61,0.84,48,82,56,02/11/2022 12:20:48
-0.02,0.03,1.01,0.28,-1.61,0.77,199,142,250,02/11/2022 12:20:48
-0.02,0.03,1.00,0.21,-2.10,0.70,234,165,293,02/11/2022 12:20:48
-0.02,0.03,1.01,0.35,-1.96,0.77,25,68,30,02/11/2022 12:20:48
-0.02,0.03,1.01,0.42,-1.96,0.63,328,205,424,02/11/2022 12:20:48
-0.02,0.03,1.00,0.21,-1.82,0.77,47,82,53,02/11/2022 12:20:48
-0.02,0.03,1.00,1.05,-2.31,0.77,216,152,273,02/11/2022 12:20:48
-0.01,-0.00,0.99,6.51,-2.87,0.84,222,163,281,02/11/2022 12:20:48
-0.01,0.04,0.99,-2.66,0.70,0.63,36,73,41,02/11/2022 12:20:48
-0.02,0.03,1.00,0.21,-1.75,0.77,335,209,426,02/11/2022 12:20:48
-0.02,0.03,1.01,0.00,-1.75,0.63,57,86,66,02/11/2022 12:20:48
-0.02,0.04,1.01,0.21,-1.75,0.77,159,124,200,02/11/2022 12:20:48
