ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
-0.02,0.03,1.00,0.84,-1.96,0.77,16,53,10,02/11/2022 12:51:43
-0.02,0.03,1.00,0.63,-1.82,0.70,268,171,343,02/11/2022 12:51:43
-0.01,0.04,1.02,0.21,-1.82,0.77,106,107,134,02/11/2022 12:51:43
-0.02,0.04,1.01,0.28,-1.75,0.84,176,134,221,02/11/2022 12:51:43
-0.02,0.04,1.01,-0.21,-1.82,0.77,57,80,77,02/11/2022 12:51:44
-0.01,0.04,1.00,0.21,-1.89,0.70,144,115,181,02/11/2022 12:51:44
-0.02,0.04,1.01,0.00,-1.82,0.77,269,180,347,02/11/2022 12:51:44
-0.02,0.04,1.01,0.07,-1.82,0.77,120,114,148,02/11/2022 12:51:44
-0.02,0.04,1.01,-0.07,-1.82,0.77,341,213,432,02/11/2022 12:51:44
-0.02,0.04,1.02,0.49,-3.08,0.77,21,69,24,02/11/2022 12:51:44
-0.02,0.03,1.01,-1.54,-1.75,0.77,296,187,375,02/11/2022 12:51:44
-0.02,0.03,1.00,-0.63,-1.89,0.77,31,71,35,02/11/2022 12:51:44
-0.02,0.03,1.00,1.40,-1.82,0.70,275,184,363,02/11/2022 12:51:44
-0.02,0.03,1.00,1.82,-1.75,0.91,58,83,71,02/11/2022 12:51:44
-0.02,0.04,1.01,-0.07,-1.96,0.70,233,159,294,02/11/2022 12:51:44
-0.02,0.04,1.01,0.56,-1.82,0.77,156,129,198,02/11/2022 12:51:44
-0.02,0.03,1.00,-0.42,-1.96,0.63,201,148,252,02/11/2022 12:51:44
-0.02,0.03,1.00,0.42,-1.82,0.77,181,141,229,02/11/2022 12:51:44
-0.02,0.03,1.01,-0.35,-1.82,0.77,64,83,80,02/11/2022 12:51:44
-0.02,0.03,1.00,0.56,-1.75,0.77,322,206,429,02/11/2022 12:51:44
-0.02,0.03,1.00,-0.49,-1.82,0.70,0,58,0,02/11/2022 12:51:45
-0.02,0.04,1.00,1.40,-1.89,0.70,315,196,404,02/11/2022 12:51:45
