ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
-0.02,0.03,1.00,0.14,-1.82,0.70,250,167,305,02/11/2022 12:00:44
-0.02,0.03,1.00,0.07,-1.75,0.70,8,59,11,02/11/2022 12:00:44
-0.02,0.03,1.01,0.28,-2.10,0.84,314,196,399,02/11/2022 12:00:44
-0.02,0.03,1.02,-0.28,-2.10,0.84,0,57,0,02/11/2022 12:00:44
-0.01,0.03,1.00,-0.35,-1.61,0.70,290,185,368,02/11/2022 12:00:44
-0.02,0.03,1.01,-0.35,-1.89,0.70,117,114,150,02/11/2022 12:00:44
-0.02,0.03,1.00,0.77,-2.31,0.70,42,70,48,02/11/2022 12:00:44
-0.02,0.03,1.01,-0.14,-1.75,0.84,220,150,271,02/11/2022 12:00:44
-0.02,0.03,1.00,-0.56,-1.82,0.70,277,184,348,02/11/2022 12:00:44
-0.02,0.03,1.00,-0.07,-1.89,0.70,32,73,39,02/11/2022 12:00:44
-0.02,0.03,1.00,-0.56,-1.89,0.63,347,210,437,02/11/2022 12:00:44
-0.02,0.03,1.00,-0.42,-1.89,0.77,39,78,45,02/11/2022 12:00:44
-0.02,0.03,1.01,-0.28,-1.96,0.63,306,195,386,02/11/2022 12:00:45
-0.02,0.03,1.00,-0.49,-1.82,0.70,64,91,83,02/11/2022 12:00:45
-0.02,0.02,1.00,-0.35,-1.82,0.77,139,116,178,02/11/2022 12:00:45
-0.01,0.03,1.00,0.28,-2.03,0.63,227,160,285,02/11/2022 12:00:45
-0.02,0.02,1.01,0.28,-1.89,0.70,0,52,0,02/11/2022 12:00:45
-0.02,0.03,1.00,-0.56,-1.82,0.63,304,189,386,02/11/2022 12:00:45
-0.02,0.03,1.00,0.21,-2.10,0.77,200,155,252,02/11/2022 12:00:45
-0.02,0.03,1.01,-0.14,-2.03,0.63,49,79,53,02/11/2022 12:00:45
-0.02,0.03,1.00,-0.21,-1.89,0.63,307,195,386,02/11/2022 12:00:45
-0.01,0.03,1.00,0.07,-2.03,0.63,93,102,114,02/11/2022 12:00:45
-0.02,0.02,1.00,0.21,-1.96,0.70,70,85,85,02/11/2022 12:00:45
-0.02,0.03,1.01,0.00,-1.96,0.70,323,199,415,02/11/2022 12:00:45
-0.02,0.03,1.00,-0.35,-1.96,0.77,21,69,22,02/11/2022 12:00:45
-0.02,0.03,1.01,-0.21,-1.96,0.70,333,204,423,02/11/2022 12:00:45
-0.01,0.02,1.01,0.14,-1.96,0.77,27,71,29,02/11/2022 12:00:45
-0.02,0.02,1.00,0.00,-1.89,0.70,272,174,338,02/11/2022 12:00:45
-0.02,0.02,1.01,-0.14,-1.68,0.77,338,220,434,02/11/2022 12:00:46
-0.02,0.02,1.01,0.07,-1.96,0.70,40,82,43,02/11/2022 12:00:46
-0.01,0.03,1.00,-0.07,-1.96,0.70,283,185,359,02/11/2022 12:00:46
-0.02,0.02,1.01,-0.07,-1.89,0.70,141,128,175,02/11/2022 12:00:46
-0.01,0.02,1.01,0.00,-1.96,0.70,49,75,56,02/11/2022 12:00:46
-0.02,0.02,1.01,0.42,-1.82,0.70,24,58,29,02/11/2022 12:00:46
-0.02,0.02,1.01,-0.07,-1.89,0.70,337,204,423,02/11/2022 12:00:46
-0.02,0.02,1.01,-0.28,-1.82,0.70,43,77,49,02/11/2022 12:00:46
-0.01,0.02,1.00,0.00,-1.89,0.70,214,153,276,02/11/2022 12:00:46
-0.02,0.02,1.01,2.45,-2.45,0.84,269,183,339,02/11/2022 12:00:46
-0.01,0.03,1.00,0.77,-2.03,0.77,0,57,0,02/11/2022 12:00:46
-0.01,0.03,1.00,-0.70,-1.75,0.70,281,179,360,02/11/2022 12:00:46
-0.02,0.03,1.00,0.42,-1.82,0.70,340,217,429,02/11/2022 12:00:46
-0.01,0.03,1.01,-0.49,-1.82,0.70,42,81,49,02/11/2022 12:00:46
-0.02,0.03,1.00,-0.56,-1.82,0.77,214,153,269,02/11/2022 12:00:46
-0.02,0.03,1.00,-1.12,-1.61,0.70,160,130,198,02/11/2022 12:00:46
-0.02,0.03,1.01,1.75,-2.17,0.70,78,90,101,02/11/2022 12:00:46
-0.01,0.03,1.01,-0.21,-1.68,0.77,310,194,392,02/11/2022 12:00:47
-0.01,0.02,1.01,-0.77,-1.68,0.77,57,86,61,02/11/2022 12:00:47
-0.02,0.03,1.01,-0.49,-1.82,0.77,158,125,201,02/11/2022 12:00:47
-0.02,0.02,1.02,-0.14,-1.96,0.63,208,151,263,02/11/2022 12:00:47
-0.02,0.02,1.00,1.40,-2.17,0.84,41,75,50,02/11/2022 12:00:47
-0.01,0.03,1.01,0.42,-1.82,0.84,309,195,390,02/11/2022 12:00:47
-0.02,0.02,1.01,0.42,-1.96,0.77,237,172,300,02/11/2022 12:00:47
-0.01,0.03,1.01,0.35,-1.82,0.70,39,75,43,02/11/2022 12:00:47
-0.02,0.03,1.01,0.07,-1.68,0.70,0,42,0,02/11/2022 12:00:47
-0.02,0.03,0.88,-0.21,-2.24,0.63,39,63,49,02/11/2022 12:00:47
-0.01,0.03,1.00,-0.14,-2.03,0.56,310,193,394,02/11/2022 12:00:47
-0.02,0.03,1.01,1.12,-1.75,0.70,6,60,3,02/11/2022 12:00:47
-0.01,0.03,1.01,0.98,-1.47,0.77,15,53,19,02/11/2022 12:00:47
-0.01,0.03,1.00,-0.49,-1.33,0.70,334,204,427,02/11/2022 12:00:47
-0.02,0.03,1.00,0.28,-1.82,0.63,149,128,188,02/11/2022 12:00:47
-0.02,0.03,1.00,0.14,-1.75,0.63,82,93,106,02/11/2022 12:00:47
-0.02,0.03,1.01,0.14,-1.82,0.77,320,200,406,02/11/2022 12:00:47
-0.02,0.03,1.00,0.14,-1.89,0.77,2,61,0,02/11/2022 12:00:48
-0.02,0.03,1.00,0.21,-1.75,0.70,284,181,365,02/11/2022 12:00:48
-0.02,0.03,1.01,0.14,-1.82,0.70,120,116,149,02/11/2022 12:00:48
-0.02,0.03,1.00,0.14,-1.89,0.63,98,98,125,02/11/2022 12:00:48
-0.01,0.03,1.00,0.14,-1.89,0.70,294,191,375,02/11/2022 12:00:48
-0.02,0.03,1.01,0.14,-1.89,0.77,0,55,0,02/11/2022 12:00:48
-0.02,0.03,1.01,0.14,-1.96,0.70,289,184,366,02/11/2022 12:00:48
-0.02,0.03,1.01,0.21,-1.82,0.77,88,99,113,02/11/2022 12:00:48
-0.02,0.03,1.00,0.28,-1.82,0.70,186,138,232,02/11/2022 12:00:48
-0.02,0.03,1.00,0.14,-1.82,0.77,178,140,229,02/11/2022 12:00:48
-0.02,0.03,1.00,0.14,-1.89,0.70,0,51,0,02/11/2022 12:00:48
-0.02,0.03,1.00,0.14,-1.89,0.63,325,199,413,02/11/2022 12:00:48
-0.02,0.03,1.01,0.14,-1.82,0.63,74,94,91,02/11/2022 12:00:48
-0.02,0.03,1.00,0.14,-1.89,0.70,134,113,166,02/11/2022 12:00:48
-0.01,0.03,1.01,0.07,-1.89,0.63,267,179,336,02/11/2022 12:00:48
-0.02,0.03,1.01,0.14,-1.82,0.77,0,53,0,02/11/2022 12:00:48
-0.02,0.03,1.01,0.14,-1.75,0.70,331,203,422,02/11/2022 12:00:49
-0.02,0.03,1.00,0.14,-1.89,0.77,288,196,363,02/11/2022 12:00:49
-0.02,0.03,1.01,0.21,-1.96,0.70,0,58,0,02/11/2022 12:00:49
-0.02,0.03,1.01,0.07,-1.82,0.70,142,115,178,02/11/2022 12:00:49
-0.02,0.03,1.01,0.21,-1.82,0.70,264,178,332,02/11/2022 12:00:49
-0.02,0.03,1.01,0.21,-1.75,0.70,80,96,104,02/11/2022 12:00:49
-0.02,0.03,1.01,0.14,-1.82,0.70,283,184,359,02/11/2022 12:00:49
-0.02,0.03,1.00,0.14,-1.82,0.70,115,113,146,02/11/2022 12:00:49
-0.02,0.03,1.01,0.21,-1.82,0.70,103,102,128,02/11/2022 12:00:49
-0.02,0.03,1.01,0.14,-1.82,0.70,288,189,368,02/11/2022 12:00:49
-0.02,0.03,1.00,0.07,-1.89,0.77,0,55,0,02/11/2022 12:00:49
-0.02,0.03,1.01,0.07,-1.68,0.77,290,182,363,02/11/2022 12:00:49
-0.02,0.03,1.01,0.14,-1.82,0.63,84,98,103,02/11/2022 12:00:49
-0.02,0.03,1.01,0.07,-1.75,0.63,124,108,154,02/11/2022 12:00:49
-0.02,0.03,1.00,0.07,-1.82,0.77,274,182,347,02/11/2022 12:00:49
-0.02,0.03,1.01,0.14,-1.89,0.63,0,53,0,02/11/2022 12:00:49
-0.02,0.03,1.01,0.07,-1.89,0.70,300,187,376,02/11/2022 12:00:50
-0.02,0.03,1.00,0.07,-1.89,0.63,59,86,70,02/11/2022 12:00:50
-0.02,0.03,1.01,0.07,-1.75,0.70,144,118,184,02/11/2022 12:00:50
-0.02,0.03,1.00,0.14,-1.82,0.77,288,188,365,02/11/2022 12:00:50
-0.02,0.03,1.00,0.07,-1.96,0.70,45,79,57,02/11/2022 12:00:50
-0.02,0.03,1.01,0.07,-1.89,0.63,257,173,327,02/11/2022 12:00:50
