ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
-0.01,0.05,1.00,0.00,-1.89,0.70,235,228,290,19/11/2022 09:54:53
-0.01,0.05,1.00,0.28,-1.96,0.63,221,213,274,19/11/2022 09:54:53
-0.01,0.05,1.00,0.28,-1.96,0.70,22,21,16,19/11/2022 09:54:53
-0.01,0.05,1.00,0.14,-1.96,0.63,162,160,197,19/11/2022 09:54:53
-0.01,0.05,1.00,0.21,-2.10,0.56,146,143,180,19/11/2022 09:54:53
-0.01,0.05,1.00,0.14,-1.96,0.63,29,31,27,19/11/2022 09:54:53
-0.01,0.05,1.00,0.28,-1.96,0.56,196,196,245,19/11/2022 09:54:53
-0.01,0.05,1.00,0.21,-1.96,0.63,0,0,0,19/11/2022 09:54:53
-0.01,0.05,1.00,0.28,-1.82,0.70,206,205,259,19/11/2022 09:54:53
-0.01,0.05,1.00,0.21,-1.82,0.63,30,29,25,19/11/2022 09:54:53
-0.01,0.05,0.99,-17.71,-2.45,0.63,129,130,158,19/11/2022 09:54:53
-0.01,0.04,1.00,17.85,-2.31,0.63,195,192,247,19/11/2022 09:54:54
-0.00,0.05,1.01,-0.35,-1.05,0.70,60,60,70,19/11/2022 09:54:54
-0.01,0.05,1.00,0.28,-2.10,0.56,135,132,164,19/11/2022 09:54:54
-0.01,0.05,1.00,0.14,-1.89,0.63,167,163,208,19/11/2022 09:54:54
-0.01,0.05,1.00,0.14,-1.89,0.70,8,11,0,19/11/2022 09:54:54
-0.01,0.05,1.00,0.14,-1.89,0.63,222,219,277,19/11/2022 09:54:54
-0.01,0.05,1.00,0.14,-2.03,0.56,225,217,280,19/11/2022 09:54:54
-0.01,0.05,1.00,0.14,-1.96,0.63,27,25,21,19/11/2022 09:54:54
-0.01,0.05,1.00,0.07,-1.89,0.70,205,204,257,19/11/2022 09:54:54
-0.01,0.05,1.00,0.14,-1.96,0.70,32,31,28,19/11/2022 09:54:54
-0.01,0.05,1.00,0.21,-1.89,0.70,123,124,151,19/11/2022 09:54:54
-0.01,0.05,1.00,0.07,-1.96,0.63,137,135,170,19/11/2022 09:54:54
-0.01,0.05,1.00,0.14,-1.96,0.77,28,30,26,19/11/2022 09:54:54
-0.01,0.05,1.00,0.14,-1.89,0.63,133,133,164,19/11/2022 09:54:54
-0.01,0.04,1.00,0.14,-1.89,0.70,169,166,212,19/11/2022 09:54:54
