ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
0.40,-0.30,-0.89,-4.55,-1.54,5.95,0,0,0,30/12/2022 03:33:18
0.40,-0.28,-0.88,-7.07,1.82,-7.21,0,0,0,30/12/2022 03:33:18
0.47,-0.28,-0.88,-6.86,-13.09,-17.22,0,1,5,30/12/2022 03:33:18
0.26,-0.35,-0.96,14.84,14.28,-5.32,2,0,0,30/12/2022 03:33:18
0.47,-0.30,-0.91,-32.48,-14.35,-10.08,2,4,1,30/12/2022 03:33:18
0.41,-0.25,-0.97,-45.22,-17.36,-30.52,0,0,2,30/12/2022 03:33:19
0.33,-0.17,-0.93,-61.74,-11.97,-13.58,1,0,0,30/12/2022 03:33:19
0.40,-0.12,-0.88,-83.02,-17.78,-25.20,0,0,0,30/12/2022 03:33:19
0.54,-0.06,-1.02,-118.72,-13.51,-41.16,0,0,0,30/12/2022 03:33:19
0.53,-0.08,-1.12,-77.42,-63.28,-39.69,0,0,0,30/12/2022 03:33:19
0.30,-0.14,-1.05,-71.26,-95.62,-22.33,0,0,0,30/12/2022 03:33:19
0.06,0.03,-0.80,-100.38,-56.35,9.87,0,0,0,30/12/2022 03:33:19
0.06,0.40,-0.66,-19.04,-45.57,27.09,0,0,0,30/12/2022 03:33:19
0.07,0.46,-0.58,48.79,-24.01,54.25,0,0,0,30/12/2022 03:33:19
0.20,0.47,-0.64,-3.57,30.45,-28.63,0,0,2,30/12/2022 03:33:19
0.14,0.65,-0.88,66.99,10.99,-3.92,0,0,0,30/12/2022 03:33:19
0.03,0.36,-0.97,153.58,4.34,17.01,1,0,4,30/12/2022 03:33:19
0.01,-0.01,-1.04,151.20,-3.08,-0.70,0,0,0,30/12/2022 03:33:19
0.00,0.03,-1.17,8.12,2.94,-18.13,0,0,0,30/12/2022 03:33:19
0.06,0.05,-1.03,38.64,-6.79,1.68,3,0,0,30/12/2022 03:33:19
0.08,-0.09,-0.99,7.49,-6.30,-8.33,0,0,0,30/12/2022 03:33:19
0.17,-0.24,-1.02,45.92,-4.13,2.10,0,0,0,30/12/2022 03:33:19
0.11,-0.35,-0.96,-19.88,-2.38,-16.17,0,0,0,30/12/2022 03:33:20
0.14,-0.06,-1.01,-8.33,-3.57,4.83,0,0,0,30/12/2022 03:33:20
0.13,-0.24,-1.07,-8.47,-5.74,-0.91,525,124,0,30/12/2022 03:33:20
0.13,-0.23,-0.95,1.19,-4.76,1.40,542,120,0,30/12/2022 03:33:20
0.21,-0.32,-0.94,-18.90,3.43,8.47,577,0,0,30/12/2022 03:33:20
0.11,-0.29,-0.94,-71.12,16.10,15.12,585,0,2,30/12/2022 03:33:20
0.12,-0.01,-0.97,-77.14,11.97,41.37,547,0,0,30/12/2022 03:33:20
0.04,0.19,-1.01,-67.13,11.90,46.48,541,0,0,30/12/2022 03:33:20
0.10,0.16,-0.96,2.17,9.10,47.04,493,0,0,30/12/2022 03:33:20
0.24,0.23,-1.11,-4.97,11.83,22.96,0,1,0,30/12/2022 03:33:20
0.24,0.30,-1.10,26.88,-11.90,-5.60,0,0,0,30/12/2022 03:33:20
0.15,0.09,-0.90,61.18,-7.63,-32.20,0,0,0,30/12/2022 03:33:20
0.17,0.09,-1.08,-21.91,-24.92,-14.07,0,0,0,30/12/2022 03:33:20
0.08,0.21,-0.86,-50.19,-33.88,-46.20,0,0,0,30/12/2022 03:33:20
0.07,0.08,-0.84,-64.82,35.42,-46.34,0,1,0,30/12/2022 03:33:20
0.12,-0.04,-1.06,98.21,6.09,-34.86,0,0,2,30/12/2022 03:33:20
0.04,-0.15,-1.01,59.43,-17.85,-26.04,0,0,0,30/12/2022 03:33:21
0.05,-0.07,-1.04,-6.30,13.79,-11.41,0,0,0,30/12/2022 03:33:21
0.11,-0.01,-1.12,0.49,-7.70,-0.91,3,0,0,30/12/2022 03:33:21
0.08,-0.11,-0.90,-24.50,-9.80,10.92,0,0,0,30/12/2022 03:33:21
0.38,0.20,-0.90,-69.37,39.13,-28.56,0,8,0,30/12/2022 03:33:21
0.45,0.10,-0.94,81.76,43.19,-67.62,3,0,5,30/12/2022 03:33:21
0.13,-0.62,-1.01,134.89,-9.24,-34.58,3,0,0,30/12/2022 03:33:21
-0.15,-0.42,-1.04,-105.35,2.38,53.20,7,3,0,30/12/2022 03:33:21
0.04,0.34,-0.90,-133.98,3.57,71.12,1,0,0,30/12/2022 03:33:21
0.31,0.51,-0.88,-36.89,-0.77,-18.27,4,3,2,30/12/2022 03:33:21
0.52,0.02,-0.94,53.90,17.50,-40.32,0,0,1,30/12/2022 03:33:21
0.36,-0.27,-1.03,73.71,12.53,-54.81,0,0,0,30/12/2022 03:33:21
-0.06,-0.38,-1.07,85.12,4.41,18.90,6,0,0,30/12/2022 03:33:21
-0.18,-0.07,-1.01,-101.85,-10.08,58.45,0,0,0,30/12/2022 03:33:21
0.09,0.45,-0.89,-94.43,-10.92,52.64,0,0,1,30/12/2022 03:33:21
0.42,0.32,-0.83,20.44,-8.68,-1.19,0,0,2,30/12/2022 03:33:21
0.56,-0.02,-0.98,20.37,32.97,-68.60,0,0,0,30/12/2022 03:33:21
0.30,-0.30,-1.03,99.19,18.34,-40.04,0,0,0,30/12/2022 03:33:22
-0.20,-0.52,-1.02,28.14,10.78,25.48,0,1,0,30/12/2022 03:33:22
-0.14,0.07,-1.01,-114.38,-12.11,82.18,0,0,4,30/12/2022 03:33:22
0.26,0.63,-0.90,-104.72,-23.17,29.19,0,0,0,30/12/2022 03:33:22
0.47,0.38,-0.81,3.71,-14.28,-7.35,0,0,2,30/12/2022 03:33:22
0.57,0.06,-0.94,31.01,28.21,-69.16,0,0,0,30/12/2022 03:33:22
0.36,-0.30,-0.97,126.98,20.44,-42.07,0,0,0,30/12/2022 03:33:22
-0.15,-0.50,-1.10,34.44,23.31,-4.34,0,0,0,30/12/2022 03:33:22
-0.14,-0.04,-1.06,-51.38,-12.32,80.64,0,0,0,30/12/2022 03:33:22
0.26,0.50,-0.92,-138.11,-21.63,47.11,0,1,0,30/12/2022 03:33:22
0.47,0.51,-0.81,-13.23,-30.03,-2.87,0,2,0,30/12/2022 03:33:22
0.53,0.06,-0.87,3.92,32.06,-56.00,0,0,0,30/12/2022 03:33:22
0.46,-0.21,-1.02,134.19,6.16,-56.56,0,0,0,30/12/2022 03:33:22
-0.11,-0.71,-1.11,33.67,6.09,-8.61,0,0,0,30/12/2022 03:33:22
-0.09,-0.01,-1.11,-90.51,-7.98,76.79,0,0,0,30/12/2022 03:33:22
0.19,0.60,-0.88,-93.31,-15.19,51.03,0,0,0,30/12/2022 03:33:22
0.41,0.46,-0.78,10.22,-5.46,-13.58,0,0,0,30/12/2022 03:33:22
0.58,0.07,-0.96,52.29,23.45,-59.01,0,0,1,30/12/2022 03:33:22
0.45,-0.36,-1.13,154.70,-20.58,-50.54,0,0,0,30/12/2022 03:33:23
0.02,-0.77,-0.99,97.09,-32.83,40.95,1,0,0,30/12/2022 03:33:23
-0.10,-0.48,-0.90,-161.70,33.25,85.19,1,0,0,30/12/2022 03:33:23
0.13,0.23,-0.91,-116.48,4.13,95.48,0,0,1,30/12/2022 03:33:23
0.17,0.34,-0.89,-65.31,0.35,7.63,0,0,0,30/12/2022 03:33:23
0.26,0.38,-0.81,14.91,23.87,-26.88,2,0,4,30/12/2022 03:33:23
0.18,0.18,-0.93,80.01,-1.19,-2.31,0,1,4,30/12/2022 03:33:23
0.29,0.07,-0.90,-65.31,-3.36,7.70,0,0,0,30/12/2022 03:33:23
0.17,0.22,-0.95,-34.23,5.60,-11.06,0,0,0,30/12/2022 03:33:23
0.21,0.09,-1.04,-31.92,-5.60,2.94,0,1,0,30/12/2022 03:33:23
0.17,0.31,-0.87,-40.11,-14.14,0.07,0,0,0,30/12/2022 03:33:23
0.22,0.19,-1.20,60.62,11.48,9.10,0,0,0,30/12/2022 03:33:23
0.17,0.04,-0.89,-36.33,-9.94,-20.44,0,3,193,30/12/2022 03:33:23
0.20,0.40,-0.99,-112.98,-8.26,-13.65,0,0,107,30/12/2022 03:33:23
0.15,0.68,-0.93,-106.96,-20.79,-30.03,7,1,123,30/12/2022 03:33:23
0.12,0.60,-0.87,-1.61,-6.65,-59.22,0,0,184,30/12/2022 03:33:23
0.15,0.29,-0.98,25.34,-0.07,-47.18,0,2,110,30/12/2022 03:33:24
