ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
0.30,-0.42,-0.87,-3.64,-5.60,4.41,0,0,0,30/12/2022 03:30:32
0.38,-0.45,-0.88,-2.03,-7.21,-2.80,0,0,0,30/12/2022 03:30:32
0.42,-0.32,-0.99,-0.49,-5.25,4.41,0,0,0,30/12/2022 03:30:32
0.76,-0.49,-0.95,-110.04,-4.55,-66.50,0,0,0,30/12/2022 03:30:32
0.50,-0.37,-0.92,-143.71,-32.97,-59.36,0,0,0,30/12/2022 03:30:32
0.31,-0.24,-1.03,-100.94,-42.77,-43.47,4,0,0,30/12/2022 03:30:32
0.41,-0.17,-1.00,-118.37,-56.84,-33.11,5,0,1,30/12/2022 03:30:32
0.20,0.08,-0.86,-122.71,-64.61,6.51,0,0,0,30/12/2022 03:30:32
-0.03,0.33,-0.83,-33.81,-47.04,34.72,1,4,0,30/12/2022 03:30:32
-0.04,0.22,-0.77,23.17,-31.22,27.72,3,0,0,30/12/2022 03:30:32
0.05,0.33,-0.85,15.33,10.57,44.73,5,0,3,30/12/2022 03:30:32
0.19,0.30,-0.97,30.31,-3.01,26.11,0,2,6,30/12/2022 03:30:32
0.09,0.21,-1.10,20.16,-1.61,7.35,0,3,4,30/12/2022 03:30:33
0.09,0.19,-1.02,-14.77,33.67,-44.80,0,2,0,30/12/2022 03:30:33
0.23,0.40,-0.85,-10.29,44.24,-15.89,0,1,0,30/12/2022 03:30:33
0.31,0.40,-0.74,4.55,20.23,5.46,1,0,0,30/12/2022 03:30:33
0.24,0.25,-0.70,11.20,-16.45,-1.26,0,0,0,30/12/2022 03:30:33
0.25,0.26,-0.97,5.60,11.13,1.96,0,0,0,30/12/2022 03:30:33
0.31,0.25,-0.80,-26.95,-2.17,-27.72,0,0,1,30/12/2022 03:30:33
0.20,0.40,-0.88,4.34,24.29,-28.21,0,0,0,30/12/2022 03:30:33
0.28,0.27,-0.94,59.99,9.24,-16.31,0,0,0,30/12/2022 03:30:33
0.24,0.01,-1.00,45.78,-28.84,-25.83,0,0,0,30/12/2022 03:30:33
0.18,-0.02,-1.12,20.72,-14.21,-23.80,0,0,0,30/12/2022 03:30:33
0.18,0.11,-1.06,-38.43,-9.17,-20.37,3,0,0,30/12/2022 03:30:33
0.14,0.21,-1.10,-18.06,-9.80,3.71,0,4,0,30/12/2022 03:30:33
0.14,0.17,-1.08,-48.30,-7.00,-16.17,0,2,5,30/12/2022 03:30:33
