ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
0.01,-0.24,-1.28,-59.85,-7.70,44.31,0,0,1,30/12/2022 03:34:28
0.05,0.03,-0.97,-118.79,21.70,-14.00,0,0,0,30/12/2022 03:34:28
0.22,0.48,-0.65,-138.74,76.65,-21.00,0,0,0,30/12/2022 03:34:28
0.33,0.83,-0.51,4.83,29.19,-20.72,0,1,0,30/12/2022 03:34:28
0.25,0.31,-0.60,124.67,27.23,42.42,0,0,0,30/12/2022 03:34:28
0.37,0.24,-0.78,4.76,46.76,-27.23,0,0,0,30/12/2022 03:34:28
0.40,0.25,-0.78,22.26,30.10,-1.89,0,0,0,30/12/2022 03:34:28
0.38,0.24,-0.83,35.77,18.20,-4.90,0,0,0,30/12/2022 03:34:28
0.45,0.07,-0.85,-4.20,-16.80,20.44,0,0,0,30/12/2022 03:34:28
0.33,0.07,-0.99,45.22,-43.61,6.23,0,0,0,30/12/2022 03:34:28
0.27,0.16,-1.01,-50.33,-5.11,-29.33,0,0,0,30/12/2022 03:34:28
0.29,0.09,-1.01,1.96,-15.33,-0.14,0,0,0,30/12/2022 03:34:28
0.30,0.10,-0.91,8.19,-27.51,-10.50,0,0,0,30/12/2022 03:34:28
0.21,0.19,-1.22,-9.45,-57.40,-37.66,1,0,0,30/12/2022 03:34:28
0.21,0.18,-0.82,-28.42,-17.64,-6.30,0,0,0,30/12/2022 03:34:28
0.06,0.43,-1.01,-97.09,-23.94,-66.92,2,0,95,30/12/2022 03:34:29
0.13,0.38,-0.95,-79.73,-72.31,-33.32,0,0,162,30/12/2022 03:34:29
-0.01,0.70,-0.77,-69.93,-48.44,-47.11,0,0,162,30/12/2022 03:34:29
0.02,0.48,-0.80,59.08,-26.25,-17.50,0,0,189,30/12/2022 03:34:29
0.00,0.29,-0.89,49.84,-16.31,-56.98,0,3,183,30/12/2022 03:34:29
0.08,0.29,-0.90,49.35,-7.77,-25.41,1,0,147,30/12/2022 03:34:29
-0.05,0.11,-1.02,25.69,-19.74,-3.50,0,0,166,30/12/2022 03:34:29
0.02,0.18,-0.94,3.15,-13.65,-7.49,3,0,171,30/12/2022 03:34:29
-0.07,0.20,-0.97,-0.28,-1.12,-6.02,0,1,174,30/12/2022 03:34:29
-0.07,0.24,-0.98,-3.71,-1.68,0.98,29,0,100,30/12/2022 03:34:29
-0.09,0.26,-0.93,12.04,0.00,13.23,1,8,89,30/12/2022 03:34:29
-0.04,0.24,-0.91,25.76,-5.53,15.26,4,1,10,30/12/2022 03:34:29
-0.18,0.25,-1.05,-14.07,-23.45,9.38,0,0,0,30/12/2022 03:34:29
-0.12,0.22,-0.93,-2.03,-23.24,12.39,0,0,0,30/12/2022 03:34:29
-0.17,0.31,-1.00,0.91,-8.75,9.24,0,0,0,30/12/2022 03:34:29
-0.15,0.19,-0.95,12.32,10.99,0.70,0,0,0,30/12/2022 03:34:29
-0.12,0.25,-0.94,27.58,11.55,-8.68,0,0,0,30/12/2022 03:34:30
-0.12,0.16,-1.03,-7.91,-7.14,-4.13,0,0,0,30/12/2022 03:34:30
-0.13,0.25,-0.96,-29.54,-2.94,1.47,0,0,0,30/12/2022 03:34:30
-0.14,0.22,-0.98,-32.62,5.74,9.45,0,0,0,30/12/2022 03:34:30
-0.10,0.34,-0.91,-13.02,-1.33,-2.45,0,0,0,30/12/2022 03:34:30
-0.11,0.23,-0.98,-0.84,-5.11,2.31,0,0,0,30/12/2022 03:34:30
-0.13,0.33,-0.97,5.46,-11.13,-4.48,2,0,0,30/12/2022 03:34:30
-0.14,0.18,-0.95,13.65,4.27,4.90,0,0,170,30/12/2022 03:34:30
-0.11,0.22,-1.01,-8.61,-6.23,11.83,0,0,206,30/12/2022 03:34:30
-0.14,0.32,-0.98,-27.86,-6.79,8.05,0,2,208,30/12/2022 03:34:30
-0.11,0.27,-0.92,26.88,6.93,9.17,0,1,209,30/12/2022 03:34:30
-0.12,0.33,-0.88,64.26,31.15,1.26,0,0,199,30/12/2022 03:34:30
-0.06,0.29,-0.89,66.71,50.19,-11.06,3,8,154,30/12/2022 03:34:30
-0.05,0.14,-0.91,55.86,42.49,-9.52,0,0,92,30/12/2022 03:34:30
0.01,0.13,-1.05,44.73,18.34,2.10,7,0,62,30/12/2022 03:34:30
-0.05,-0.15,-1.03,14.21,-9.45,0.21,9,0,0,30/12/2022 03:34:30
0.05,-0.00,-1.04,-6.65,-4.62,23.24,0,0,0,30/12/2022 03:34:30
0.01,0.02,-1.02,-43.61,-5.88,8.61,1,0,0,30/12/2022 03:34:31
0.02,0.17,-1.00,-8.89,-6.16,9.31,0,0,0,30/12/2022 03:34:31
-0.02,0.06,-1.01,4.90,5.74,-1.12,0,0,0,30/12/2022 03:34:31
0.05,0.13,-1.01,20.72,5.18,-4.69,0,0,4,30/12/2022 03:34:31
0.00,0.04,-0.98,24.36,4.34,-14.35,7,3,2,30/12/2022 03:34:31
0.01,-0.02,-0.98,30.24,4.76,-6.16,7,1,0,30/12/2022 03:34:31
0.02,-0.01,-0.99,16.66,-0.07,-0.56,0,0,0,30/12/2022 03:34:31
0.03,-0.08,-1.00,16.80,-3.08,3.92,0,0,0,30/12/2022 03:34:31
0.03,0.00,-1.02,1.26,-0.28,1.12,0,1,0,30/12/2022 03:34:31
0.03,-0.16,-1.00,16.31,0.35,4.83,0,0,1,30/12/2022 03:34:31
0.04,-0.02,-1.01,2.59,0.70,3.15,0,0,0,30/12/2022 03:34:31
0.04,-0.08,-1.01,-7.77,-1.61,-1.26,0,0,0,30/12/2022 03:34:31
0.03,-0.06,-1.00,6.23,-3.50,3.08,1,2,0,30/12/2022 03:34:31
0.03,-0.07,-1.00,-0.42,1.75,-1.12,6,0,10,30/12/2022 03:34:31
0.05,-0.08,-0.99,4.20,-0.42,-1.54,0,0,0,30/12/2022 03:34:31
0.05,-0.08,-1.01,-1.47,-2.45,1.12,0,9,10,30/12/2022 03:34:31
0.05,-0.09,-1.00,1.75,-6.02,3.36,0,0,0,30/12/2022 03:34:31
0.02,-0.07,-0.98,0.84,-1.26,4.27,1,0,0,30/12/2022 03:34:31
0.02,-0.08,-1.00,4.69,0.70,0.14,0,1,0,30/12/2022 03:34:32
0.03,-0.07,-1.01,0.14,-1.68,1.68,4,0,0,30/12/2022 03:34:32
0.03,-0.06,-1.01,-5.11,-4.34,1.47,0,0,0,30/12/2022 03:34:32
0.04,-0.11,-1.00,-0.98,-1.33,0.28,0,0,0,30/12/2022 03:34:32
0.02,-0.08,-1.00,10.36,1.47,2.31,0,0,0,30/12/2022 03:34:32
0.03,-0.08,-1.01,0.00,-2.59,1.12,2,0,0,30/12/2022 03:34:32
0.02,-0.09,-0.99,-0.35,-0.28,0.77,0,0,0,30/12/2022 03:34:32
0.03,-0.08,-1.00,8.19,0.21,0.00,0,0,0,30/12/2022 03:34:32
0.03,-0.11,-1.01,0.28,-1.47,-0.84,0,0,0,30/12/2022 03:34:32
0.02,-0.11,-1.00,5.25,-0.77,0.00,4,0,0,30/12/2022 03:34:32
0.02,-0.11,-0.99,5.81,3.22,-2.87,0,0,0,30/12/2022 03:34:32
0.04,-0.12,-1.01,6.30,1.47,-2.10,1,0,0,30/12/2022 03:34:32
0.04,-0.12,-1.00,-4.06,-0.77,0.21,0,0,0,30/12/2022 03:34:32
0.04,-0.11,-0.99,0.00,-0.35,0.56,0,0,0,30/12/2022 03:34:32
0.06,-0.13,-1.00,-1.12,-0.49,0.42,0,0,0,30/12/2022 03:34:32
0.02,-0.13,-0.99,8.05,2.17,4.13,0,0,1,30/12/2022 03:34:32
0.05,-0.12,-1.01,-1.40,-1.12,-1.54,0,0,0,30/12/2022 03:34:33
0.03,-0.14,-0.99,1.19,0.07,0.42,0,0,0,30/12/2022 03:34:33
0.06,-0.12,-0.99,1.54,-0.28,0.00,2,1,0,30/12/2022 03:34:33
0.04,-0.16,-1.00,2.59,0.14,1.05,0,0,0,30/12/2022 03:34:33
0.05,-0.12,-0.99,2.87,-2.45,1.82,0,0,10,30/12/2022 03:34:33
0.04,-0.16,-0.99,0.21,-1.12,-1.82,0,2,0,30/12/2022 03:34:33
0.04,-0.15,-0.99,6.93,-1.05,0.56,12,75,1,30/12/2022 03:34:33
0.05,-0.15,-1.01,2.87,-0.98,0.35,2,85,0,30/12/2022 03:34:33
0.05,-0.16,-1.00,4.83,-0.98,-0.91,1,72,2,30/12/2022 03:34:33
0.04,-0.16,-0.99,3.22,-0.84,0.70,4,78,0,30/12/2022 03:34:33
0.04,-0.18,-0.99,5.11,2.52,0.63,0,103,0,30/12/2022 03:34:33
0.06,-0.17,-0.99,8.40,-0.07,0.28,0,102,0,30/12/2022 03:34:33
0.04,-0.19,-0.98,10.99,2.45,0.70,0,87,34,30/12/2022 03:34:33
0.06,-0.20,-0.99,14.35,0.70,-0.77,0,117,98,30/12/2022 03:34:33
0.06,-0.19,-0.98,2.38,-0.28,-0.49,5,134,122,30/12/2022 03:34:33
0.06,-0.22,-0.98,3.78,-0.14,-1.96,1,135,129,30/12/2022 03:34:33
0.05,-0.21,-0.98,3.08,-0.91,0.84,0,141,130,30/12/2022 03:34:33
0.06,-0.22,-0.99,3.78,-1.61,-1.05,0,145,135,30/12/2022 03:34:34
0.06,-0.21,-0.97,-0.14,-1.68,0.91,0,150,131,30/12/2022 03:34:34
0.06,-0.21,-0.97,0.56,-1.54,0.35,0,152,132,30/12/2022 03:34:34
0.07,-0.22,-0.97,-2.03,-1.26,-0.07,0,148,120,30/12/2022 03:34:34
0.06,-0.22,-0.98,-3.50,-1.54,1.26,0,156,55,30/12/2022 03:34:34
0.05,-0.22,-0.98,-5.04,-2.31,1.75,0,145,33,30/12/2022 03:34:34
0.04,-0.21,-0.99,-1.68,-1.61,-0.28,0,134,44,30/12/2022 03:34:34
0.06,-0.22,-1.00,1.68,-2.45,0.70,8,151,48,30/12/2022 03:34:34
0.06,-0.24,-0.97,-1.26,-1.54,1.26,1,159,107,30/12/2022 03:34:34
0.05,-0.22,-0.97,-2.66,-0.84,0.56,0,163,128,30/12/2022 03:34:34
0.05,-0.20,-0.98,-12.18,-1.47,3.22,2,173,138,30/12/2022 03:34:34
0.05,-0.18,-0.97,-0.49,-1.47,2.24,0,183,155,30/12/2022 03:34:34
0.06,-0.21,-0.98,-13.09,-1.96,1.68,0,176,154,30/12/2022 03:34:34
0.05,-0.12,-0.99,-9.17,-3.22,8.47,0,168,154,30/12/2022 03:34:34
0.03,-0.18,-0.99,-0.07,-3.43,-3.50,0,121,136,30/12/2022 03:34:34
0.03,-0.16,-1.01,0.14,-1.33,1.19,0,110,163,30/12/2022 03:34:34
0.03,-0.18,-0.99,2.10,-1.75,-0.49,0,106,133,30/12/2022 03:34:34
0.04,-0.16,-0.99,0.35,-1.82,-0.56,0,64,114,30/12/2022 03:34:35
0.04,-0.17,-0.99,1.96,-2.10,0.00,0,39,84,30/12/2022 03:34:35
0.05,-0.18,-0.99,-0.28,-3.29,0.21,0,0,18,30/12/2022 03:34:35
0.02,-0.17,-0.99,-1.54,-2.66,-0.42,0,0,0,30/12/2022 03:34:35
0.04,-0.18,-1.00,-0.91,-2.87,0.00,0,0,0,30/12/2022 03:34:35
0.03,-0.18,-0.99,1.19,-1.54,1.12,1,0,0,30/12/2022 03:34:35
0.04,-0.19,-0.99,-0.07,-1.96,0.00,0,0,0,30/12/2022 03:34:35
0.04,-0.19,-0.99,-0.28,-1.12,1.40,4,0,0,30/12/2022 03:34:35
0.03,-0.19,-0.99,2.45,-0.28,0.56,1,7,4,30/12/2022 03:34:35
