ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
0.21,-0.33,-0.92,-0.84,4.48,32.34,1,0,0,30/12/2022 03:23:28
0.14,-0.33,-0.96,-19.95,-1.40,15.96,0,2,0,30/12/2022 03:23:28
0.29,-0.33,-0.97,31.36,-11.34,21.91,0,0,0,30/12/2022 03:23:28
0.25,-0.30,-1.01,-6.72,-8.54,2.73,0,6,6,30/12/2022 03:23:28
0.15,-0.31,-0.95,-3.92,-9.73,4.06,4,0,0,30/12/2022 03:23:28
0.12,-0.20,-0.96,-7.56,-8.40,-2.87,1,0,2,30/12/2022 03:23:28
0.15,-0.22,-1.00,8.82,-9.38,-1.54,0,0,0,30/12/2022 03:23:28
0.15,-0.29,-0.98,7.98,-13.23,-2.38,0,0,1,30/12/2022 03:23:28
0.10,-0.29,-0.90,9.10,-11.97,-1.26,0,0,0,30/12/2022 03:23:28
-0.31,-0.47,-0.87,190.26,-98.56,-182.49,0,0,0,30/12/2022 03:23:28
0.15,-0.67,-0.71,-161.21,66.08,99.05,2,3,1,30/12/2022 03:23:28
0.03,-0.20,-1.01,-71.54,40.04,40.39,0,0,0,30/12/2022 03:23:29
0.20,-0.40,-0.84,46.13,-23.66,-5.95,0,0,0,30/12/2022 03:23:29
0.10,-0.29,-0.88,-31.29,17.78,-3.08,0,0,1,30/12/2022 03:23:29
0.11,-0.41,-0.93,15.12,-6.72,-13.86,0,0,0,30/12/2022 03:23:29
0.10,-0.41,-0.93,-6.51,0.56,-0.77,0,0,0,30/12/2022 03:23:29
0.08,-0.37,-0.96,-11.83,0.07,-3.99,0,0,0,30/12/2022 03:23:29
0.06,-0.41,-0.95,-3.57,0.14,7.07,0,0,0,30/12/2022 03:23:29
0.10,-0.39,-0.95,-2.24,-3.92,10.29,0,0,0,30/12/2022 03:23:29
0.08,-0.36,-0.92,-6.44,-0.84,8.12,0,0,0,30/12/2022 03:23:29
0.09,-0.34,-0.93,-7.63,2.03,6.30,0,3,0,30/12/2022 03:23:29
0.07,-0.40,-0.95,7.35,-3.29,4.48,2,0,0,30/12/2022 03:23:29
0.07,-0.43,-0.94,-6.23,-0.28,12.04,0,0,0,30/12/2022 03:23:29
0.08,-0.36,-0.91,-3.99,0.21,15.82,0,1,2,30/12/2022 03:23:29
0.07,-0.33,-0.92,6.30,3.99,16.31,2,0,0,30/12/2022 03:23:29
0.07,-0.34,-0.94,-0.49,5.88,14.35,0,0,0,30/12/2022 03:23:29
0.08,-0.33,-0.96,-5.46,2.87,13.30,0,0,0,30/12/2022 03:23:29
0.06,-0.33,-0.96,-9.80,0.98,12.74,0,0,0,30/12/2022 03:23:29
0.07,-0.30,-0.94,-10.64,1.40,8.12,0,0,0,30/12/2022 03:23:30
0.08,-0.33,-0.95,3.92,-0.21,6.02,6,1,6,30/12/2022 03:23:30
0.07,-0.34,-0.95,3.36,0.84,5.60,1,0,0,30/12/2022 03:23:30
0.07,-0.34,-0.94,0.56,1.61,5.04,0,1,0,30/12/2022 03:23:30
0.06,-0.37,-0.95,4.55,2.73,5.18,2,0,2,30/12/2022 03:23:30
0.06,-0.37,-0.95,-1.89,-0.63,4.48,0,1,0,30/12/2022 03:23:30
0.06,-0.33,-0.95,-1.40,0.00,5.74,0,0,9,30/12/2022 03:23:30
0.06,-0.35,-0.95,2.24,0.00,4.20,9,0,1,30/12/2022 03:23:30
0.06,-0.36,-0.95,-4.90,-1.26,5.74,0,0,0,30/12/2022 03:23:30
0.06,-0.35,-0.95,-2.45,-2.24,2.94,0,3,0,30/12/2022 03:23:30
0.07,-0.38,-0.95,-1.19,-2.24,2.24,1,6,3,30/12/2022 03:23:30
0.06,-0.40,-0.97,-8.33,-3.92,4.06,6,2,0,30/12/2022 03:23:30
0.06,-0.40,-0.96,-13.51,-8.54,1.05,0,0,0,30/12/2022 03:23:30
0.07,-0.37,-0.95,-33.04,-5.81,4.06,0,2,0,30/12/2022 03:23:30
0.05,-0.28,-0.93,-28.35,-1.40,4.83,0,0,1,30/12/2022 03:23:30
0.08,-0.25,-0.89,-23.24,7.00,4.48,0,0,0,30/12/2022 03:23:30
0.07,-0.24,-0.93,-16.10,5.39,4.83,0,0,0,30/12/2022 03:23:30
0.04,-0.22,-0.95,-10.43,3.78,-0.91,0,0,0,30/12/2022 03:23:31
0.01,-0.20,-0.96,3.22,2.31,-1.33,0,0,0,30/12/2022 03:23:31
0.01,-0.22,-1.00,-7.21,4.83,3.08,0,0,0,30/12/2022 03:23:31
0.10,-0.24,-1.01,-42.77,-1.47,3.99,0,0,0,30/12/2022 03:23:31
0.14,-0.20,-1.00,-84.77,-4.27,1.75,4,0,0,30/12/2022 03:23:31
0.12,-0.05,-0.97,-85.54,-14.91,-8.61,0,0,0,30/12/2022 03:23:31
0.15,0.03,-0.97,-53.27,-16.80,-5.67,1,1,0,30/12/2022 03:23:31
0.13,0.18,-0.82,-40.88,-7.28,-31.57,1,0,0,30/12/2022 03:23:31
-0.03,0.29,-0.85,-6.23,31.64,-30.66,0,0,1,30/12/2022 03:23:31
0.01,0.11,-0.90,59.92,42.49,-32.34,0,0,0,30/12/2022 03:23:31
0.06,0.03,-1.07,54.32,15.12,-40.39,0,0,1,30/12/2022 03:23:31
0.04,-0.12,-0.98,-9.45,18.62,2.38,0,0,0,30/12/2022 03:23:31
0.04,0.00,-1.17,25.34,9.17,11.20,0,0,0,30/12/2022 03:23:31
-0.04,-0.19,-1.09,9.24,-3.64,4.55,2,0,0,30/12/2022 03:23:31
0.25,0.12,-1.12,-70.63,-6.44,32.41,0,0,0,30/12/2022 03:23:31
0.40,0.22,-1.08,-16.66,4.62,-22.82,0,2,0,30/12/2022 03:23:31
0.26,-0.20,-1.00,124.32,-10.71,-54.04,0,0,2,30/12/2022 03:23:31
-0.17,-0.57,-0.90,99.19,-8.75,-13.30,2,1,0,30/12/2022 03:23:32
-0.14,-0.21,-0.93,49.49,-11.76,24.43,0,0,0,30/12/2022 03:23:32
-0.01,-0.15,-0.89,-52.85,1.05,42.00,0,0,0,30/12/2022 03:23:32
0.47,0.17,-0.96,-52.85,11.48,-0.56,0,0,0,30/12/2022 03:23:32
0.53,-0.17,-1.03,-9.73,20.58,-59.15,0,0,0,30/12/2022 03:23:32
0.02,-0.38,-0.92,94.43,2.31,-8.82,1,2,0,30/12/2022 03:23:32
-0.32,-0.59,-1.01,14.42,7.63,47.25,0,0,0,30/12/2022 03:23:32
-0.01,0.01,-1.05,-65.52,-10.64,62.37,0,0,5,30/12/2022 03:23:32
0.32,0.20,-0.97,-70.00,-12.81,14.84,0,0,0,30/12/2022 03:23:32
0.45,0.04,-0.95,13.09,26.04,-70.35,0,0,6,30/12/2022 03:23:32
0.30,-0.46,-0.88,106.75,18.27,-69.44,4,0,0,30/12/2022 03:23:32
-0.26,-0.82,-0.99,24.99,5.60,17.57,1,1,0,30/12/2022 03:23:32
-0.06,-0.11,-0.99,-40.81,-10.64,65.17,5,0,0,30/12/2022 03:23:32
0.29,0.22,-0.95,-70.98,-15.68,32.76,0,0,2,30/12/2022 03:23:32
0.52,0.07,-0.94,1.75,3.78,-50.33,10,0,0,30/12/2022 03:23:32
0.35,-0.41,-0.96,94.78,9.59,-54.74,6,0,3,30/12/2022 03:23:32
-0.17,-0.67,-0.99,61.95,-10.29,9.73,0,0,0,30/12/2022 03:23:33
-0.18,-0.29,-0.93,-12.39,-14.35,66.43,0,0,0,30/12/2022 03:23:33
0.19,0.13,-0.96,-79.73,-7.63,32.62,0,2,2,30/12/2022 03:23:33
0.38,-0.02,-0.96,3.43,-7.07,-16.87,0,0,0,30/12/2022 03:23:33
0.34,-0.39,-0.96,44.66,-4.27,-56.70,1,0,0,30/12/2022 03:23:33
0.07,-0.72,-0.86,12.11,10.15,-29.19,0,0,0,30/12/2022 03:23:33
-0.07,-0.34,-0.91,-32.27,15.68,31.22,0,0,0,30/12/2022 03:23:33
-0.18,-0.16,-0.95,-43.47,8.40,67.97,0,2,0,30/12/2022 03:23:33
0.21,0.10,-1.10,-90.79,16.80,51.94,0,0,1,30/12/2022 03:23:33
0.43,0.12,-1.05,-33.25,-6.93,-5.88,0,0,0,30/12/2022 03:23:33
0.43,-0.29,-0.90,23.73,8.12,-42.77,0,0,0,30/12/2022 03:23:33
0.28,-0.43,-1.05,1.54,30.45,-39.97,0,0,0,30/12/2022 03:23:33
0.03,-0.42,-1.26,-52.85,26.81,-2.45,0,0,0,30/12/2022 03:23:33
0.07,-0.37,-1.25,-103.53,-14.49,7.98,0,0,0,30/12/2022 03:23:33
0.11,-0.22,-0.90,-180.04,-2.17,22.96,0,0,1,30/12/2022 03:23:33
0.28,0.26,-0.51,-105.28,70.84,-93.73,0,0,0,30/12/2022 03:23:33
0.10,0.49,-0.56,-10.85,71.33,-38.08,0,0,0,30/12/2022 03:23:33
0.31,0.65,-0.83,77.84,57.54,33.18,4,0,0,30/12/2022 03:23:34
0.41,0.37,-0.85,65.66,27.51,-32.97,0,1,0,30/12/2022 03:23:34
