ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
-0.02,0.03,1.01,0.14,-1.89,0.70,67,78,74,01/11/2022 11:55:04
-0.02,0.03,1.01,0.35,-1.68,0.77,4,48,4,01/11/2022 11:55:04
-0.02,0.03,1.00,-0.56,-2.03,0.70,277,177,352,01/11/2022 11:55:04
-0.02,0.03,1.00,-0.07,-1.89,0.70,200,154,254,01/11/2022 11:55:04
-0.02,0.03,1.01,-0.14,-1.89,0.70,27,67,27,01/11/2022 11:55:04
-0.02,0.03,1.01,0.70,-1.89,0.77,194,138,245,01/11/2022 11:55:04
-0.02,0.04,1.00,0.14,-1.82,0.70,237,166,296,01/11/2022 11:55:04
-0.02,0.03,1.01,0.21,-1.89,0.70,0,52,0,01/11/2022 11:55:04
-0.02,0.03,1.01,0.56,-1.89,0.70,296,187,376,01/11/2022 11:55:04
-0.02,0.03,1.00,0.42,-1.89,0.70,147,127,184,01/11/2022 11:55:04
-0.02,0.03,1.01,0.56,-1.82,0.70,133,116,164,01/11/2022 11:55:04
-0.02,0.03,1.01,0.77,-1.82,0.70,312,201,398,01/11/2022 11:55:05
-0.02,0.03,1.01,0.14,-1.68,0.70,41,78,43,01/11/2022 11:55:05
-0.02,0.03,1.01,0.00,-1.82,0.70,232,158,292,01/11/2022 11:55:05
-0.02,0.03,1.00,0.21,-1.89,0.77,141,123,176,01/11/2022 11:55:05
-0.02,0.03,1.01,0.07,-1.89,0.70,82,91,105,01/11/2022 11:55:05
-0.02,0.03,1.01,0.21,-1.89,0.70,304,197,395,01/11/2022 11:55:05
-0.02,0.04,1.00,-1.33,-1.96,0.77,7,62,7,01/11/2022 11:55:05
-0.02,0.03,1.01,0.07,-1.96,0.63,278,180,353,01/11/2022 11:55:05
-0.02,0.03,1.00,0.00,-1.89,0.70,133,121,169,01/11/2022 11:55:05
-0.02,0.03,1.01,-0.14,-1.89,0.63,146,122,185,01/11/2022 11:55:05
-0.02,0.04,1.01,-1.19,-1.75,0.70,264,177,334,01/11/2022 11:55:05
-0.02,0.02,1.00,-5.60,-2.03,0.63,176,142,224,01/11/2022 11:55:05
-0.02,0.03,1.00,-0.14,-1.82,0.70,61,85,80,01/11/2022 11:55:05
-0.02,0.03,1.01,-0.07,-1.89,0.63,292,188,368,01/11/2022 11:55:05
-0.02,0.03,1.00,-0.14,-1.89,0.70,0,54,0,01/11/2022 11:55:05
-0.02,0.03,1.00,-0.42,-1.82,0.70,285,182,362,01/11/2022 11:55:05
-0.02,0.03,1.00,-0.14,-1.96,0.63,232,168,285,01/11/2022 11:55:05
-0.02,0.03,1.00,-0.14,-1.82,0.70,20,66,28,01/11/2022 11:55:06
-0.02,0.03,1.00,0.07,-1.96,0.63,332,204,416,01/11/2022 11:55:06
-0.02,0.03,1.01,0.07,-1.89,0.77,46,81,46,01/11/2022 11:55:06
-0.02,0.03,1.00,-0.14,-1.96,0.56,197,142,251,01/11/2022 11:55:06
-0.01,0.03,1.01,0.07,-1.89,0.63,287,190,362,01/11/2022 11:55:06
-0.02,0.03,1.00,0.14,-1.89,0.63,55,84,63,01/11/2022 11:55:06
-0.02,0.03,1.01,0.07,-1.96,0.63,238,163,296,01/11/2022 11:55:06
-0.02,0.03,1.01,0.00,-1.96,0.63,60,84,77,01/11/2022 11:55:06
-0.02,0.03,1.01,0.07,-1.96,0.63,144,116,180,01/11/2022 11:55:06
-0.02,0.03,1.01,0.14,-1.89,0.63,268,179,339,01/11/2022 11:55:06
-0.02,0.03,1.01,0.21,-1.75,0.77,0,55,0,01/11/2022 11:55:06
-0.02,0.03,1.01,0.49,-1.89,0.70,303,189,383,01/11/2022 11:55:06
-0.02,0.03,1.00,0.77,-1.75,0.70,60,87,73,01/11/2022 11:55:06
-0.02,0.03,1.00,1.75,-1.75,0.77,150,120,189,01/11/2022 11:55:06
-0.02,0.03,1.01,0.56,-1.68,0.63,266,178,336,01/11/2022 11:55:06
-0.02,0.03,1.00,-0.28,-1.54,0.70,0,53,0,01/11/2022 11:55:06
-0.02,0.03,1.00,3.15,-6.93,0.84,314,193,394,01/11/2022 11:55:07
-0.02,0.03,1.02,-0.28,-2.03,0.70,57,85,68,01/11/2022 11:55:07
-0.02,0.03,1.00,0.14,-1.61,0.77,158,124,197,01/11/2022 11:55:07
-0.02,0.03,1.00,0.00,-1.61,0.63,263,178,336,01/11/2022 11:55:07
-0.02,0.03,1.01,0.14,-1.82,0.70,1,57,0,01/11/2022 11:55:07
-0.02,0.03,1.01,0.07,-1.82,0.63,315,195,400,01/11/2022 11:55:07
-0.02,0.03,1.00,0.14,-1.82,0.70,331,216,417,01/11/2022 11:55:07
-0.02,0.03,1.01,0.07,-1.82,0.63,0,59,0,01/11/2022 11:55:07
-0.02,0.03,1.01,0.14,-1.89,0.77,324,202,412,01/11/2022 11:55:07
-0.02,0.03,1.00,0.14,-1.89,0.77,46,81,55,01/11/2022 11:55:07
-0.02,0.03,1.01,0.07,-1.96,0.70,0,44,0,01/11/2022 11:55:07
-0.02,0.03,1.00,0.14,-1.82,0.63,298,184,374,01/11/2022 11:55:07
-0.02,0.03,1.01,0.00,-1.75,0.63,287,195,365,01/11/2022 11:55:07
-0.02,0.03,1.00,-0.07,-1.82,0.70,0,54,0,01/11/2022 11:55:07
-0.02,0.03,1.00,0.21,-1.75,0.77,286,180,360,01/11/2022 11:55:07
-0.02,0.03,1.00,0.14,-1.89,0.63,93,103,121,01/11/2022 11:55:07
-0.02,0.03,1.01,0.14,-1.82,0.70,115,102,144,01/11/2022 11:55:07
-0.02,0.03,1.01,0.07,-1.75,0.70,276,183,357,01/11/2022 11:55:08
-0.02,0.03,1.00,0.07,-1.82,0.77,0,56,0,01/11/2022 11:55:08
-0.02,0.03,1.01,0.07,-1.82,0.77,285,182,362,01/11/2022 11:55:08
-0.02,0.03,1.01,0.07,-1.82,0.63,88,100,107,01/11/2022 11:55:08
-0.02,0.03,1.01,0.14,-1.89,0.63,116,103,144,01/11/2022 11:55:08
-0.02,0.03,1.00,0.14,-1.89,0.77,280,184,351,01/11/2022 11:55:08
-0.02,0.03,1.00,0.07,-1.75,0.70,0,55,0,01/11/2022 11:55:08
-0.02,0.03,1.01,0.14,-1.82,0.70,320,200,411,01/11/2022 11:55:08
-0.02,0.03,1.01,0.21,-1.75,0.63,27,70,22,01/11/2022 11:55:08
-0.02,0.03,1.00,-0.14,-1.82,0.77,23,71,27,01/11/2022 11:55:27
-0.02,0.03,1.01,-17.85,-1.89,0.70,282,184,351,01/11/2022 11:55:28
-0.02,0.03,1.00,0.07,-1.82,0.70,156,134,201,01/11/2022 11:55:28
-0.02,0.03,1.01,0.00,-1.89,0.63,76,91,93,01/11/2022 11:55:28
-0.02,0.03,1.00,0.07,-1.82,0.70,314,197,398,01/11/2022 11:55:28
-0.02,0.03,1.00,0.07,-1.96,0.70,0,57,0,01/11/2022 11:55:28
-0.02,0.03,1.00,0.07,-1.89,0.63,315,196,398,01/11/2022 11:55:28
-0.02,0.03,1.00,0.07,-1.82,0.70,157,132,190,01/11/2022 11:55:28
-0.02,0.03,1.01,0.07,-1.89,0.77,72,89,96,01/11/2022 11:55:29
-0.02,0.03,1.01,0.07,-1.82,0.70,314,198,396,01/11/2022 11:55:29
-0.02,0.03,1.00,0.14,-1.89,0.70,18,65,17,01/11/2022 11:55:29
-0.02,0.03,1.00,0.07,-1.82,0.70,289,185,362,01/11/2022 11:55:29
-0.02,0.03,1.01,0.07,-1.82,0.70,79,97,99,01/11/2022 11:55:29
-0.02,0.03,1.01,0.21,-1.82,0.63,120,108,147,01/11/2022 11:55:29
-0.02,0.03,1.01,0.07,-1.82,0.70,274,182,347,01/11/2022 11:55:29
-0.02,0.03,1.01,0.07,-1.89,0.70,0,54,0,01/11/2022 11:55:29
-0.02,0.03,1.00,0.14,-1.89,0.70,318,196,403,01/11/2022 11:55:29
-0.02,0.03,1.01,0.14,-1.89,0.63,45,78,52,01/11/2022 11:55:29
-0.02,0.03,1.00,0.14,-1.96,0.70,183,140,241,01/11/2022 11:55:29
-0.02,0.03,1.00,0.00,-1.89,0.77,229,164,291,01/11/2022 11:55:29
-0.02,0.04,1.01,0.07,-1.82,0.70,65,85,79,01/11/2022 11:55:29
-0.02,0.03,1.01,0.14,-1.82,0.70,320,202,409,01/11/2022 11:55:29
-0.02,0.03,1.00,0.07,-1.89,0.70,0,56,0,01/11/2022 11:55:29
-0.02,0.03,1.01,0.14,-1.82,0.70,283,181,358,01/11/2022 11:55:29
-0.02,0.03,1.00,0.14,-1.82,0.70,93,104,120,01/11/2022 11:55:29
-0.02,0.03,1.01,0.14,-1.82,0.70,109,104,134,01/11/2022 11:55:30
-0.02,0.03,1.00,0.14,-1.82,0.77,240,165,302,01/11/2022 11:55:30
-0.02,0.03,1.01,0.07,-1.82,0.70,2,57,4,01/11/2022 11:55:30
-0.02,0.03,1.00,0.00,-1.82,0.70,308,194,389,01/11/2022 11:55:30
-0.02,0.03,1.01,0.07,-1.75,0.63,4,60,0,01/11/2022 11:55:30
-0.02,0.03,1.01,0.07,-1.89,0.63,276,178,348,01/11/2022 11:55:30
-0.02,0.04,1.01,0.00,-1.89,0.63,123,117,153,01/11/2022 11:55:30
-0.02,0.03,1.00,0.07,-1.82,0.70,91,95,114,01/11/2022 11:55:30
-0.02,0.03,1.01,0.14,-1.82,0.70,256,171,320,01/11/2022 11:55:30
-0.02,0.03,1.00,0.14,-1.89,0.63,81,94,101,01/11/2022 11:55:30
-0.02,0.03,1.01,0.14,-1.89,0.63,264,177,337,01/11/2022 11:55:30
-0.02,0.03,1.01,0.07,-1.96,0.63,0,53,0,01/11/2022 11:55:30
-0.02,0.03,1.00,0.07,-1.82,0.70,294,185,372,01/11/2022 11:55:30
-0.02,0.03,1.01,0.14,-1.82,0.70,207,157,263,01/11/2022 11:55:30
-0.02,0.03,1.01,0.07,-1.82,0.70,33,75,47,01/11/2022 11:55:30
-0.02,0.03,1.01,0.07,-1.82,0.70,302,193,386,01/11/2022 11:55:30
-0.02,0.03,1.00,0.07,-1.82,0.77,50,83,59,01/11/2022 11:55:31
-0.02,0.03,1.01,0.14,-1.89,0.63,227,157,284,01/11/2022 11:55:31
-0.02,0.03,1.01,0.14,-1.89,0.77,318,206,397,01/11/2022 11:55:31
-0.02,0.04,1.01,0.14,-1.82,0.70,27,74,31,01/11/2022 11:55:31
-0.02,0.03,1.00,0.07,-1.82,0.63,252,170,314,01/11/2022 11:55:31
-0.02,0.03,1.00,0.00,-1.82,0.70,185,143,229,01/11/2022 11:55:31
-0.02,0.03,1.01,0.14,-1.89,0.70,14,59,13,01/11/2022 11:55:31
-0.02,0.03,1.01,0.14,-1.82,0.70,290,184,367,01/11/2022 11:55:31
-0.02,0.03,1.00,0.07,-1.82,0.70,2,59,0,01/11/2022 11:55:31
-0.02,0.03,1.01,0.00,-1.82,0.70,305,192,384,01/11/2022 11:55:31
-0.02,0.03,1.00,0.00,-1.82,0.70,109,112,138,01/11/2022 11:55:31
-0.02,0.03,1.01,0.00,-1.96,0.70,99,99,125,01/11/2022 11:55:31
-0.02,0.03,1.00,0.14,-1.89,0.70,288,189,370,01/11/2022 11:55:31
-0.02,0.03,1.01,0.14,-1.89,0.70,0,55,0,01/11/2022 11:55:31
-0.02,0.03,1.00,0.07,-1.89,0.77,282,179,355,01/11/2022 11:55:31
-0.02,0.04,1.00,0.07,-1.82,0.70,51,79,60,01/11/2022 11:55:31
-0.02,0.03,1.00,0.14,-1.89,0.70,237,161,299,01/11/2022 11:55:31
-0.02,0.03,1.00,0.14,-1.89,0.77,128,118,159,01/11/2022 11:55:32
-0.02,0.03,1.01,0.07,-1.89,0.63,86,94,111,01/11/2022 11:55:32
-0.02,0.03,1.01,0.07,-1.96,0.70,298,191,379,01/11/2022 11:55:32
-0.02,0.03,1.01,0.07,-1.89,0.70,0,56,0,01/11/2022 11:55:32
-0.02,0.03,1.01,0.07,-1.89,0.77,295,187,373,01/11/2022 11:55:32
-0.02,0.03,1.01,0.07,-1.82,0.56,56,82,67,01/11/2022 11:55:32
-0.02,0.03,1.01,0.00,-1.82,0.70,268,175,338,01/11/2022 11:55:32
-0.02,0.03,1.00,0.00,-1.82,0.70,312,205,386,01/11/2022 11:55:32
-0.02,0.03,1.00,0.14,-1.89,0.63,3,60,1,01/11/2022 11:55:32
-0.02,0.03,1.00,0.14,-1.89,0.77,328,202,414,01/11/2022 11:55:32
-0.02,0.03,1.01,0.14,-1.82,0.70,13,66,14,01/11/2022 11:55:32
-0.02,0.04,1.00,0.07,-1.96,0.70,269,176,342,01/11/2022 11:55:32
-0.02,0.03,1.01,0.07,-1.96,0.70,311,204,393,01/11/2022 11:55:32
-0.02,0.03,1.01,0.14,-1.82,0.63,93,105,121,01/11/2022 11:55:32
-0.02,0.03,1.01,0.14,-1.89,0.70,277,182,352,01/11/2022 11:55:32
-0.02,0.03,1.00,0.07,-1.89,0.70,55,85,64,01/11/2022 11:55:32
-0.02,0.03,1.00,0.14,-1.82,0.63,152,121,192,01/11/2022 11:55:32
-0.02,0.03,1.00,0.00,-1.82,0.63,294,192,373,01/11/2022 11:55:33
-0.02,0.03,1.01,0.14,-1.82,0.70,1,57,0,01/11/2022 11:55:33
-0.02,0.04,1.00,0.07,-1.82,0.77,278,179,349,01/11/2022 11:55:33
-0.02,0.03,1.01,0.14,-1.82,0.70,114,113,147,01/11/2022 11:55:33
-0.02,0.03,1.01,0.00,-1.82,0.70,43,71,46,01/11/2022 11:55:33
-0.02,0.03,1.00,0.07,-1.82,0.70,199,140,249,01/11/2022 11:55:33
-0.02,0.03,1.01,0.00,-1.89,0.77,89,94,110,01/11/2022 11:55:33
-0.02,0.04,1.00,0.07,-1.82,0.70,111,102,139,01/11/2022 11:55:33
-0.02,0.03,1.01,0.14,-1.89,0.70,279,184,355,01/11/2022 11:55:33
-0.02,0.03,1.00,0.07,-1.89,0.70,61,87,80,01/11/2022 11:55:33
-0.02,0.03,1.00,0.14,-1.82,0.63,138,115,170,01/11/2022 11:55:33
-0.02,0.03,1.01,0.14,-1.89,0.63,163,124,195,01/11/2022 11:55:33
-0.02,0.03,1.00,0.07,-1.82,0.70,184,139,231,01/11/2022 11:55:33
-0.02,0.03,1.00,0.00,-1.82,0.70,232,166,295,01/11/2022 11:55:33
-0.02,0.03,1.00,0.07,-1.82,0.70,16,66,15,01/11/2022 11:55:33
-0.02,0.03,1.00,0.07,-1.89,0.70,315,197,397,01/11/2022 11:55:33
-0.02,0.04,1.00,0.07,-1.75,0.77,46,81,51,01/11/2022 11:55:34
-0.02,0.03,1.00,0.07,-1.82,0.70,183,136,231,01/11/2022 11:55:34
-0.02,0.03,1.01,0.14,-1.89,0.63,232,166,295,01/11/2022 11:55:34
-0.02,0.03,1.00,0.00,-1.89,0.63,0,51,0,01/11/2022 11:55:34
-0.02,0.03,1.01,0.00,-1.89,0.70,317,196,399,01/11/2022 11:55:34
-0.02,0.03,1.01,0.07,-1.82,0.77,46,79,51,01/11/2022 11:55:34
-0.02,0.03,1.01,0.07,-1.89,0.63,188,140,236,01/11/2022 11:55:34
-0.02,0.03,1.01,0.07,-1.82,0.77,229,163,289,01/11/2022 11:55:34
-0.02,0.03,1.00,0.14,-1.89,0.70,18,64,20,01/11/2022 11:55:34
-0.02,0.03,1.01,0.07,-1.82,0.70,317,197,401,01/11/2022 11:55:34
-0.02,0.03,1.01,0.14,-1.89,0.70,46,80,51,01/11/2022 11:55:34
-0.02,0.03,1.01,0.07,-1.89,0.70,187,141,236,01/11/2022 11:55:34
-0.02,0.03,1.01,0.00,-1.82,0.70,278,185,350,01/11/2022 11:55:34
-0.02,0.03,1.01,0.07,-1.82,0.77,323,213,408,01/11/2022 11:55:34
-0.02,0.03,1.00,0.14,-1.89,0.70,46,83,50,01/11/2022 11:55:34
