ACX,ACY,ACZ,GX,GY,GZ,PRESS1,PRESS2,PRESS3,DATE
-0.01,0.03,1.00,-0.49,-2.10,0.70,63,96,93,02/11/2022 12:47:46
-0.01,0.03,1.01,0.63,-2.10,0.77,137,114,176,02/11/2022 12:47:47
-0.01,0.03,1.01,1.05,-2.03,0.70,262,174,331,02/11/2022 12:47:47
-0.01,0.03,1.00,0.42,-1.82,0.70,51,84,71,02/11/2022 12:47:47
-0.02,0.03,1.01,0.07,-1.89,0.70,164,125,206,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.07,-1.96,0.77,219,156,277,02/11/2022 12:47:47
-0.01,0.03,1.00,0.14,-1.89,0.84,52,79,64,02/11/2022 12:47:47
-0.01,0.03,1.01,0.21,-1.89,0.70,190,138,237,02/11/2022 12:47:47
-0.01,0.03,1.01,-0.21,-1.96,0.77,336,212,431,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.42,-1.89,0.70,0,60,0,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.49,-1.75,0.63,303,191,387,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.28,-1.89,0.77,93,102,116,02/11/2022 12:47:47
-0.02,0.03,1.00,-0.35,-1.89,0.70,192,142,243,02/11/2022 12:47:47
-0.01,0.03,1.00,0.56,-2.03,0.84,293,192,370,02/11/2022 12:47:47
-0.02,0.03,1.01,-0.21,-1.89,0.70,68,93,87,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.35,-1.89,0.70,147,120,185,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.21,-1.89,0.77,320,204,411,02/11/2022 12:47:47
-0.01,0.03,1.01,0.84,-1.96,0.77,11,63,11,02/11/2022 12:47:47
-0.01,0.03,1.01,0.07,-1.89,0.70,288,184,370,02/11/2022 12:47:47
-0.01,0.03,1.01,0.35,-1.96,0.70,348,221,434,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.14,-1.82,0.70,0,59,0,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.07,-1.96,0.70,325,202,415,02/11/2022 12:47:47
-0.01,0.03,1.01,0.21,-2.10,0.77,53,86,68,02/11/2022 12:47:47
-0.01,0.03,1.01,0.42,-2.03,0.77,171,130,217,02/11/2022 12:47:47
-0.01,0.03,1.01,0.00,-1.89,0.70,264,179,337,02/11/2022 12:47:47
-0.01,0.03,1.00,0.00,-1.89,0.63,51,81,61,02/11/2022 12:47:47
-0.01,0.03,1.00,0.14,-1.82,0.70,298,189,381,02/11/2022 12:47:47
-0.01,0.03,1.00,0.07,-1.89,0.77,356,227,451,02/11/2022 12:47:47
-0.01,0.03,1.00,0.35,-1.89,0.70,19,70,23,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.21,-1.89,0.63,309,194,394,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.07,-1.82,0.77,86,99,108,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.14,-1.82,0.77,126,109,159,02/11/2022 12:47:47
-0.01,0.03,1.00,0.00,-1.82,0.77,297,190,379,02/11/2022 12:47:47
-0.01,0.03,1.01,0.14,-1.89,0.70,19,65,20,02/11/2022 12:47:47
-0.01,0.03,1.01,-0.07,-1.96,0.70,0,45,0,02/11/2022 12:47:47
-0.01,0.03,1.01,-0.21,-1.89,0.70,331,199,416,02/11/2022 12:47:47
-0.01,0.03,1.01,-0.14,-1.96,0.77,57,83,67,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.56,-1.75,0.63,256,169,323,02/11/2022 12:47:47
-0.02,0.03,1.00,-1.40,-1.75,0.70,213,156,270,02/11/2022 12:47:47
-0.02,0.03,1.01,1.68,-2.52,0.84,3,54,2,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.35,-1.89,0.70,330,201,418,02/11/2022 12:47:47
-0.01,0.03,1.01,-0.28,-1.89,0.70,191,149,242,02/11/2022 12:47:47
-0.01,0.03,1.01,0.21,-1.89,0.63,109,107,142,02/11/2022 12:47:47
-0.01,0.03,1.01,-0.35,-1.82,0.70,347,214,441,02/11/2022 12:47:47
-0.01,0.03,1.00,-0.70,-1.47,0.77,50,84,58,02/11/2022 12:47:47
-0.01,0.02,1.01,0.98,-2.38,0.70,305,192,386,02/11/2022 12:47:47
-0.01,0.03,1.01,-0.14,-1.89,0.70,114,114,147,02/11/2022 12:47:47
-0.02,0.03,1.00,-0.14,-1.75,0.70,111,103,143,02/11/2022 12:47:47
-0.01,0.02,1.01,0.07,-1.89,0.77,287,186,367,02/11/2022 12:47:47
-0.02,0.02,1.00,-0.21,-1.89,0.70,337,215,423,02/11/2022 12:47:47
-0.01,0.02,1.00,-0.35,-1.75,0.70,34,75,39,02/11/2022 12:47:47
-0.01,0.03,1.01,0.84,-2.10,0.63,297,189,382,02/11/2022 12:47:48
-0.01,0.03,1.01,-0.14,-1.82,0.70,63,85,74,02/11/2022 12:47:48
-0.02,0.02,1.01,-0.28,-1.68,0.70,23,57,20,02/11/2022 12:47:48
-0.01,0.02,0.88,2.38,-2.59,0.84,135,109,174,02/11/2022 12:47:48
-0.01,0.02,1.01,0.35,-1.82,0.63,355,218,451,02/11/2022 12:47:48
-0.01,0.03,1.00,0.63,-2.10,0.84,13,66,13,02/11/2022 12:47:48
-0.01,0.03,1.01,0.21,-1.89,0.63,98,92,124,02/11/2022 12:47:48
-0.01,0.02,1.01,0.42,-1.96,0.63,318,199,405,02/11/2022 12:47:48
-0.01,0.03,1.00,0.00,-1.89,0.70,0,58,0,02/11/2022 12:47:48
-0.01,0.03,1.01,0.35,-2.03,0.70,67,79,88,02/11/2022 12:47:48
-0.01,0.02,1.01,0.00,-1.82,0.77,164,125,206,02/11/2022 12:47:48
-0.01,0.03,1.00,0.07,-1.82,0.77,319,203,407,02/11/2022 12:47:48
-0.01,0.03,1.01,0.00,-1.89,0.70,2,60,4,02/11/2022 12:47:48
-0.01,0.03,1.00,0.07,-1.89,0.70,328,202,416,02/11/2022 12:47:48
-0.01,0.03,1.00,-0.14,-1.82,0.70,60,86,72,02/11/2022 12:47:48
-0.01,0.03,1.01,0.49,-1.96,0.70,173,130,216,02/11/2022 12:47:48
-0.01,0.03,1.01,0.00,-1.89,0.77,219,159,280,02/11/2022 12:47:48
-0.01,0.03,1.01,0.07,-1.89,0.70,88,97,113,02/11/2022 12:47:48
-0.01,0.03,1.00,0.00,-1.89,0.77,325,204,415,02/11/2022 12:47:48
-0.01,0.03,1.01,-0.21,-1.75,0.77,7,60,7,02/11/2022 12:47:48
-0.01,0.03,1.00,0.14,-1.96,0.63,322,197,410,02/11/2022 12:47:48
-0.01,0.03,1.01,-0.35,-1.75,0.77,0,54,0,02/11/2022 12:47:48
-0.01,0.03,1.00,-1.19,-1.54,0.70,286,181,366,02/11/2022 12:47:48
-0.01,0.02,1.01,2.10,-2.59,0.77,85,96,108,02/11/2022 12:47:48
-0.01,0.03,1.01,1.05,-2.24,0.70,39,65,40,02/11/2022 12:47:48
-0.01,0.03,1.01,0.28,-1.82,0.77,108,92,131,02/11/2022 12:47:48
-0.01,0.03,1.01,0.21,-1.96,0.70,313,196,400,02/11/2022 12:47:48
-0.01,0.03,1.00,0.21,-1.89,0.77,28,70,42,02/11/2022 12:47:48
-0.01,0.03,1.00,0.14,-1.82,0.70,303,189,389,02/11/2022 12:47:48
-0.01,0.03,1.01,0.42,-1.82,0.77,358,227,449,02/11/2022 12:47:48
-0.01,0.03,1.00,0.28,-1.96,0.70,313,211,397,02/11/2022 12:47:48
-0.01,0.03,1.01,0.07,-1.96,0.63,0,58,0,02/11/2022 12:47:48
